timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2025-12-01 10:56:19,10.0.1.0,10.0.0.4,481.000,0.481
2025-12-01 10:56:24,10.0.1.1,10.0.0.4,98.000,0.098
2025-12-01 10:56:27,10.0.1.2,10.0.0.4,138.000,0.138
2025-12-01 10:56:30,10.0.1.3,10.0.0.4,111.000,0.111
2025-12-01 10:56:34,10.0.1.4,10.0.0.4,184.000,0.184
2025-12-01 10:56:38,10.0.1.5,10.0.0.4,297.000,0.297
2025-12-01 10:56:41,10.0.1.6,10.0.0.4,295.000,0.295
2025-12-01 10:56:44,10.0.1.7,10.0.0.4,106.000,0.106
2025-12-01 10:56:47,10.0.1.8,10.0.0.4,233.000,0.233
2025-12-01 10:56:50,10.0.1.9,10.0.0.4,132.000,0.132
2025-12-01 10:56:51,10.0.1.10,10.0.0.4,144.000,0.144
2025-12-01 10:56:53,10.0.1.11,10.0.0.4,304.000,0.304
2025-12-01 10:56:56,10.0.1.12,10.0.0.4,259.000,0.259
2025-12-01 10:57:01,10.0.1.13,10.0.0.4,126.000,0.126
2025-12-01 10:57:02,10.0.1.14,10.0.0.4,108.000,0.108
2025-12-01 10:57:05,10.0.1.15,10.0.0.4,171.000,0.171
2025-12-01 10:57:08,10.0.1.16,10.0.0.4,153.000,0.153
2025-12-01 10:57:13,10.0.1.17,10.0.0.4,142.000,0.142
2025-12-01 10:57:15,10.0.1.18,10.0.0.4,342.000,0.342
2025-12-01 10:57:17,10.0.1.19,10.0.0.4,96.000,0.096
2025-12-01 10:57:22,10.0.1.20,10.0.0.4,202.000,0.202
2025-12-01 10:57:24,10.0.1.21,10.0.0.4,234.000,0.234
2025-12-01 10:57:29,10.0.1.22,10.0.0.4,227.000,0.227
2025-12-01 10:57:30,10.0.1.23,10.0.0.4,265.000,0.265
2025-12-01 10:57:33,10.0.1.24,10.0.0.4,276.000,0.276
2025-12-01 10:57:36,10.0.1.25,10.0.0.4,130.000,0.130
2025-12-01 10:57:38,10.0.1.26,10.0.0.4,291.000,0.291
2025-12-01 10:57:44,10.0.1.27,10.0.0.4,155.000,0.155
2025-12-01 10:57:52,10.0.1.29,10.0.0.4,116.000,0.116
2025-12-01 10:57:54,10.0.1.31,10.0.0.4,173.000,0.173
2025-12-01 10:57:58,10.0.1.33,10.0.0.4,112.000,0.112
2025-12-01 10:58:01,10.0.1.32,10.0.0.5,1757286.000,1757.286
2025-12-01 10:58:02,10.0.1.28,10.0.0.5,2709964.000,2709.964
2025-12-01 10:58:02,10.0.1.30,10.0.0.5,2710459.000,2710.459
2025-12-01 10:58:04,10.0.1.34,10.0.0.5,5000391.000,5000.391
2025-12-01 10:58:04,10.0.1.35,10.0.0.4,115.000,0.115
2025-12-01 10:58:10,10.0.1.36,10.0.0.5,273.000,0.273
2025-12-01 10:58:13,10.0.1.37,10.0.0.4,337.000,0.337
2025-12-01 10:58:17,10.0.1.38,10.0.0.5,310.000,0.310
2025-12-01 10:58:22,10.0.1.39,10.0.0.4,292.000,0.292
2025-12-01 10:58:24,10.0.1.40,10.0.0.5,336.000,0.336
2025-12-01 10:58:28,10.0.1.41,10.0.0.4,190.000,0.190
2025-12-01 10:58:31,10.0.1.42,10.0.0.5,274.000,0.274
2025-12-01 10:58:32,10.0.1.43,10.0.0.4,251.000,0.251
2025-12-01 10:58:36,10.0.1.44,10.0.0.5,304.000,0.304
2025-12-01 10:58:42,10.0.1.45,10.0.0.4,122.000,0.122
2025-12-01 10:58:45,10.0.1.46,10.0.0.5,148.000,0.148
2025-12-01 10:58:48,10.0.1.47,10.0.0.4,309.000,0.309
2025-12-01 10:58:50,10.0.1.48,10.0.0.5,126.000,0.126
2025-12-01 10:58:54,10.0.1.49,10.0.0.4,159.000,0.159
2025-12-01 10:58:58,10.0.1.50,10.0.0.5,118.000,0.118
2025-12-01 10:58:59,10.0.1.51,10.0.0.4,154.000,0.154
2025-12-01 10:59:01,10.0.1.52,10.0.0.5,135.000,0.135
2025-12-01 10:59:06,10.0.1.53,10.0.0.5,440.000,0.440
2025-12-01 10:59:09,10.0.1.54,10.0.0.5,305.000,0.305
2025-12-01 10:59:14,10.0.1.55,10.0.0.5,270.000,0.270
2025-12-01 10:59:23,10.0.1.57,10.0.0.5,179.000,0.179
2025-12-01 10:59:28,10.0.1.59,10.0.0.5,111.000,0.111
2025-12-01 10:59:36,10.0.1.56,10.0.0.6,2910136.000,2910.136
2025-12-01 10:59:38,10.0.1.60,10.0.0.6,5000363.000,5000.363
2025-12-01 10:59:38,10.0.1.61,10.0.0.5,259.000,0.259
2025-12-01 10:59:39,10.0.1.58,10.0.0.6,681275.000,681.275
2025-12-01 10:59:43,10.0.1.62,10.0.0.6,235.000,0.235
2025-12-01 10:59:46,10.0.1.63,10.0.0.5,185.000,0.185
2025-12-01 10:59:48,10.0.1.64,10.0.0.6,284.000,0.284
2025-12-01 10:59:51,10.0.1.65,10.0.0.5,140.000,0.140
2025-12-01 10:59:53,10.0.1.66,10.0.0.6,246.000,0.246
2025-12-01 10:59:55,10.0.1.67,10.0.0.5,106.000,0.106
2025-12-01 10:59:57,10.0.1.68,10.0.0.6,112.000,0.112
2025-12-01 11:00:02,10.0.1.69,10.0.0.5,304.000,0.304
2025-12-01 11:00:03,10.0.1.70,10.0.0.6,134.000,0.134
2025-12-01 11:00:06,10.0.1.71,10.0.0.5,301.000,0.301
2025-12-01 11:00:08,10.0.1.72,10.0.0.6,264.000,0.264
2025-12-01 11:00:11,10.0.1.73,10.0.0.5,427.000,0.427
2025-12-01 11:00:15,10.0.1.74,10.0.0.6,108.000,0.108
2025-12-01 11:00:16,10.0.1.75,10.0.0.5,116.000,0.116
2025-12-01 11:00:21,10.0.1.76,10.0.0.6,568.000,0.568
2025-12-01 11:00:24,10.0.1.77,10.0.0.5,114.000,0.114
2025-12-01 11:00:27,10.0.1.78,10.0.0.6,296.000,0.296
2025-12-01 11:00:28,10.0.1.79,10.0.0.5,180.000,0.180
2025-12-01 11:00:29,10.0.1.80,10.0.0.6,115.000,0.115
2025-12-01 11:00:33,10.0.1.81,10.0.0.5,322.000,0.322
2025-12-01 11:00:34,10.0.1.82,10.0.0.6,310.000,0.310
2025-12-01 11:00:39,10.0.1.83,10.0.0.5,288.000,0.288
2025-12-01 11:00:41,10.0.1.84,10.0.0.6,192.000,0.192
2025-12-01 11:00:46,10.0.1.86,10.0.0.5,108.000,0.108
2025-12-01 11:00:51,10.0.1.87,10.0.0.6,104.000,0.104
2025-12-01 11:00:55,10.0.1.85,10.0.0.7,3811022.000,3811.022
2025-12-01 11:00:55,10.0.1.88,10.0.0.7,345.000,0.345
2025-12-01 11:00:58,10.0.1.89,10.0.0.5,276.000,0.276
2025-12-01 11:01:02,10.0.1.90,10.0.0.6,322.000,0.322
2025-12-01 11:01:07,10.0.1.91,10.0.0.7,303.000,0.303
2025-12-01 11:01:09,10.0.1.92,10.0.0.5,166.000,0.166
2025-12-01 11:01:14,10.0.1.93,10.0.0.6,259.000,0.259
2025-12-01 11:01:19,10.0.1.94,10.0.0.7,245.000,0.245
2025-12-01 11:01:23,10.0.1.95,10.0.0.5,246.000,0.246
2025-12-01 11:01:27,10.0.1.96,10.0.0.6,234.000,0.234
2025-12-01 11:01:28,10.0.1.97,10.0.0.7,315.000,0.315
2025-12-01 11:01:30,10.0.1.98,10.0.0.5,198.000,0.198
2025-12-01 11:01:35,10.0.1.99,10.0.0.6,317.000,0.317
2025-12-01 11:01:38,10.0.1.100,10.0.0.7,221.000,0.221
2025-12-01 11:01:41,10.0.1.101,10.0.0.5,309.000,0.309
2025-12-01 11:01:46,10.0.1.102,10.0.0.6,157.000,0.157
2025-12-01 11:01:51,10.0.1.103,10.0.0.7,266.000,0.266
2025-12-01 11:01:54,10.0.1.104,10.0.0.5,176.000,0.176
2025-12-01 11:01:59,10.0.1.105,10.0.0.6,234.000,0.234
2025-12-01 11:02:04,10.0.1.106,10.0.0.7,306.000,0.306
2025-12-01 11:02:07,10.0.1.107,10.0.0.5,107.000,0.107
2025-12-01 11:02:09,10.0.1.108,10.0.0.6,116.000,0.116
2025-12-01 11:02:13,10.0.1.109,10.0.0.7,436.000,0.436
2025-12-01 11:02:17,10.0.1.110,10.0.0.5,324.000,0.324
2025-12-01 11:02:22,10.0.1.111,10.0.0.6,243.000,0.243
2025-12-01 11:02:25,10.0.1.112,10.0.0.7,215.000,0.215
2025-12-01 11:02:30,10.0.1.114,10.0.0.5,112.000,0.112
2025-12-01 11:02:34,10.0.1.115,10.0.0.6,99.000,0.099
2025-12-01 11:02:40,10.0.1.116,10.0.0.7,171.000,0.171
2025-12-01 11:02:41,10.0.1.117,10.0.0.8,113.000,0.113
2025-12-01 11:02:41,10.0.1.113,10.0.0.8,582792.000,582.792
