timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2025-11-22 21:21:06,10.0.1.0,10.0.0.4,1770.000,1.770
2025-11-22 21:21:08,10.0.1.1,10.0.0.4,2069.000,2.069
2025-11-22 21:21:13,10.0.1.2,10.0.0.4,1798.000,1.798
2025-11-22 21:21:17,10.0.1.3,10.0.0.4,952.000,0.952
2025-11-22 21:21:19,10.0.1.4,10.0.0.4,1565.000,1.565
2025-11-22 21:21:21,10.0.1.5,10.0.0.4,644.000,0.644
2025-11-22 21:21:26,10.0.1.6,10.0.0.4,1088.000,1.088
2025-11-22 21:21:31,10.0.1.7,10.0.0.4,1364.000,1.364
2025-11-22 21:21:34,10.0.1.8,10.0.0.4,762.000,0.762
2025-11-22 21:21:39,10.0.1.9,10.0.0.4,973.000,0.973
2025-11-22 21:21:41,10.0.1.10,10.0.0.4,745.000,0.745
2025-11-22 21:21:43,10.0.1.11,10.0.0.4,558.000,0.558
2025-11-22 21:21:52,10.0.1.13,10.0.0.4,1087.000,1.087
2025-11-22 21:21:58,10.0.1.15,10.0.0.4,1810.000,1.810
2025-11-22 21:22:01,10.0.1.17,10.0.0.4,588.000,0.588
2025-11-22 21:22:34,10.0.1.14,10.0.0.5,2365521.000,2365.521
2025-11-22 21:22:34,10.0.1.12,10.0.0.5,2527715.000,2527.715
2025-11-22 21:22:35,10.0.1.16,10.0.0.5,3035763.000,3035.763
2025-11-22 21:22:35,10.0.1.23,10.0.0.5,3176384.000,3176.384
2025-11-22 21:22:35,10.0.1.20,10.0.0.5,3281360.000,3281.360
2025-11-22 21:22:35,10.0.1.27,10.0.0.5,886.000,0.886
2025-11-22 21:22:35,10.0.1.24,10.0.0.5,138282.000,138.282
2025-11-22 21:22:36,10.0.1.22,10.0.0.5,579434.000,579.434
2025-11-22 21:22:37,10.0.1.18,10.0.0.5,1315104.000,1315.104
2025-11-22 21:22:37,10.0.1.25,10.0.0.5,1419364.000,1419.364
2025-11-22 21:22:37,10.0.1.26,10.0.0.5,1699761.000,1699.761
2025-11-22 21:22:38,10.0.1.19,10.0.0.5,2643615.000,2643.615
2025-11-22 21:22:39,10.0.1.21,10.0.0.5,644.000,0.644
2025-11-22 21:22:42,10.0.1.29,10.0.0.5,743.000,0.743
2025-11-22 21:23:27,10.0.1.28,10.0.0.6,45007319.000,45007.319
