Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-12-15 18:57:08.099,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:14.057,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:20.059,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:26.029,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:31.985,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:37.977,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:43.957,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-15 18:57:49.951,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-15 18:57:55.948,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-15 18:58:01.964,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-15 18:58:07.968,1,1,1,9,0,0,0,0,0,0,0,0,2,10
2025-12-15 18:58:13.970,1,1,1,9,0,0,0,0,0,0,0,0,2,10
2025-12-15 18:58:19.949,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-15 18:58:25.897,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-15 18:58:31.874,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-15 18:58:37.849,1,1,5,10,0,0,0,0,0,0,0,0,6,11
2025-12-15 18:58:43.804,1,1,5,10,0,0,0,0,0,0,0,0,6,11
2025-12-15 18:58:49.767,3,2,6,10,0,0,0,0,0,0,0,0,9,12
2025-12-15 18:58:55.797,3,2,6,10,0,0,0,0,0,0,0,0,9,12
2025-12-15 18:59:01.794,3,2,6,10,0,0,0,0,0,0,0,0,9,12
2025-12-15 18:59:07.789,4,2,8,10,0,0,0,0,0,0,0,0,12,12
2025-12-15 18:59:13.774,4,2,8,10,0,0,0,0,0,0,0,0,12,12
2025-12-15 18:59:19.770,4,2,6,10,0,0,0,0,0,0,0,0,10,12
2025-12-15 18:59:25.805,4,2,6,10,0,0,0,0,0,0,0,0,10,12
2025-12-15 18:59:31.878,4,2,6,10,0,0,0,0,0,0,0,0,10,12
2025-12-15 18:59:37.916,18,3,5,10,475,83,0,0,0,0,0,0,498,96
2025-12-15 18:59:43.867,18,3,5,10,475,83,0,0,0,0,0,0,498,96
2025-12-15 18:59:49.807,4,4,2,10,141,9,0,0,0,0,0,0,147,23
2025-12-15 18:59:55.778,4,4,2,10,141,9,0,0,0,0,0,0,147,23
2025-12-15 19:00:01.751,4,4,2,10,141,9,0,0,0,0,0,0,147,23
2025-12-15 19:00:07.720,2,4,1,10,5,10,0,0,0,0,0,0,8,24
2025-12-15 19:00:13.678,2,4,1,10,5,10,0,0,0,0,0,0,8,24
2025-12-15 19:00:19.688,5,5,1,10,8,10,0,0,0,0,0,0,14,25
