timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2025-11-30 15:04:59,10.0.1.0,10.0.0.4,364.000,0.364
2025-11-30 15:05:04,10.0.1.1,10.0.0.5,487.000,0.487
2025-11-30 15:05:07,10.0.1.2,10.0.0.6,403.000,0.403
2025-11-30 15:05:11,10.0.1.3,10.0.0.7,859.000,0.859
2025-11-30 15:05:15,10.0.1.4,10.0.0.8,470.000,0.470
2025-11-30 15:05:19,10.0.1.5,10.0.0.4,128.000,0.128
2025-11-30 15:05:22,10.0.1.6,10.0.0.5,298.000,0.298
2025-11-30 15:05:25,10.0.1.7,10.0.0.6,131.000,0.131
2025-11-30 15:05:28,10.0.1.8,10.0.0.7,103.000,0.103
2025-11-30 15:05:30,10.0.1.9,10.0.0.8,215.000,0.215
2025-11-30 15:05:31,10.0.1.10,10.0.0.4,260.000,0.260
2025-11-30 15:05:34,10.0.1.11,10.0.0.5,154.000,0.154
2025-11-30 15:05:37,10.0.1.12,10.0.0.6,143.000,0.143
2025-11-30 15:05:42,10.0.1.13,10.0.0.7,230.000,0.230
2025-11-30 15:05:43,10.0.1.14,10.0.0.8,320.000,0.320
2025-11-30 15:05:46,10.0.1.15,10.0.0.4,331.000,0.331
2025-11-30 15:05:49,10.0.1.16,10.0.0.5,162.000,0.162
2025-11-30 15:05:54,10.0.1.17,10.0.0.6,247.000,0.247
2025-11-30 15:05:55,10.0.1.18,10.0.0.7,264.000,0.264
2025-11-30 15:05:57,10.0.1.19,10.0.0.8,131.000,0.131
2025-11-30 15:06:03,10.0.1.20,10.0.0.4,144.000,0.144
2025-11-30 15:06:05,10.0.1.21,10.0.0.5,343.000,0.343
2025-11-30 15:06:10,10.0.1.22,10.0.0.6,104.000,0.104
2025-11-30 15:06:11,10.0.1.23,10.0.0.7,109.000,0.109
2025-11-30 15:06:14,10.0.1.24,10.0.0.8,191.000,0.191
2025-11-30 15:06:17,10.0.1.25,10.0.0.4,129.000,0.129
2025-11-30 15:06:19,10.0.1.26,10.0.0.5,238.000,0.238
2025-11-30 15:06:24,10.0.1.27,10.0.0.6,158.000,0.158
2025-11-30 15:06:29,10.0.1.28,10.0.0.7,305.000,0.305
2025-11-30 15:06:31,10.0.1.29,10.0.0.8,364.000,0.364
2025-11-30 15:06:33,10.0.1.30,10.0.0.4,274.000,0.274
2025-11-30 15:06:35,10.0.1.31,10.0.0.5,143.000,0.143
2025-11-30 15:06:37,10.0.1.32,10.0.0.6,143.000,0.143
2025-11-30 15:06:39,10.0.1.33,10.0.0.7,289.000,0.289
2025-11-30 15:06:40,10.0.1.34,10.0.0.8,91.000,0.091
2025-11-30 15:06:45,10.0.1.35,10.0.0.4,120.000,0.120
2025-11-30 15:06:50,10.0.1.36,10.0.0.5,113.000,0.113
2025-11-30 15:06:54,10.0.1.37,10.0.0.6,152.000,0.152
2025-11-30 15:06:58,10.0.1.38,10.0.0.7,200.000,0.200
