timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2025-11-30 11:38:02,10.0.1.0,10.0.0.4,2146.000,2.146
2025-11-30 11:38:07,10.0.1.1,10.0.0.4,1662.000,1.662
2025-11-30 11:38:11,10.0.1.2,10.0.0.4,1039.000,1.039
2025-11-30 11:38:14,10.0.1.3,10.0.0.4,1119.000,1.119
2025-11-30 11:38:18,10.0.1.4,10.0.0.4,1529.000,1.529
2025-11-30 11:38:22,10.0.1.5,10.0.0.4,557.000,0.557
2025-11-30 11:38:26,10.0.1.6,10.0.0.4,1352.000,1.352
2025-11-30 11:38:29,10.0.1.7,10.0.0.4,712.000,0.712
2025-11-30 11:38:32,10.0.1.8,10.0.0.4,584.000,0.584
2025-11-30 11:38:35,10.0.1.9,10.0.0.4,887.000,0.887
2025-11-30 11:38:36,10.0.1.10,10.0.0.4,570.000,0.570
2025-11-30 11:38:38,10.0.1.11,10.0.0.4,1767.000,1.767
2025-11-30 11:38:42,10.0.1.12,10.0.0.4,1685.000,1.685
2025-11-30 11:38:47,10.0.1.13,10.0.0.4,1803.000,1.803
2025-11-30 11:38:48,10.0.1.14,10.0.0.4,523.000,0.523
2025-11-30 11:38:51,10.0.1.15,10.0.0.4,1285.000,1.285
2025-11-30 11:38:55,10.0.1.16,10.0.0.4,570.000,0.570
2025-11-30 11:39:00,10.0.1.17,10.0.0.4,477.000,0.477
2025-11-30 11:39:01,10.0.1.18,10.0.0.4,1272.000,1.272
2025-11-30 11:39:04,10.0.1.19,10.0.0.4,644.000,0.644
2025-11-30 11:39:09,10.0.1.20,10.0.0.4,572.000,0.572
2025-11-30 11:39:11,10.0.1.21,10.0.0.4,1068.000,1.068
2025-11-30 11:39:17,10.0.1.22,10.0.0.4,1683.000,1.683
2025-11-30 11:39:18,10.0.1.23,10.0.0.4,588.000,0.588
2025-11-30 11:39:21,10.0.1.24,10.0.0.4,599.000,0.599
2025-11-30 11:39:24,10.0.1.25,10.0.0.4,1202.000,1.202
2025-11-30 11:39:27,10.0.1.26,10.0.0.4,757.000,0.757
2025-11-30 11:39:32,10.0.1.27,10.0.0.4,975.000,0.975
2025-11-30 11:39:37,10.0.1.28,10.0.0.4,997.000,0.997
2025-11-30 11:39:39,10.0.1.29,10.0.0.4,505.000,0.505
2025-11-30 11:39:41,10.0.1.30,10.0.0.4,990.000,0.990
2025-11-30 11:39:43,10.0.1.31,10.0.0.4,484.000,0.484
2025-11-30 11:39:45,10.0.1.32,10.0.0.4,1547.000,1.547
2025-11-30 11:39:48,10.0.1.33,10.0.0.4,1107.000,1.107
2025-11-30 11:39:49,10.0.1.34,10.0.0.4,1233.000,1.233
2025-11-30 11:39:54,10.0.1.35,10.0.0.4,824.000,0.824
2025-11-30 11:40:00,10.0.1.36,10.0.0.4,598.000,0.598
2025-11-30 11:40:03,10.0.1.37,10.0.0.4,478.000,0.478
2025-11-30 11:40:07,10.0.1.38,10.0.0.4,1666.000,1.666
2025-11-30 11:40:13,10.0.1.39,10.0.0.4,1000.000,1.000
2025-11-30 11:40:15,10.0.1.40,10.0.0.4,467.000,0.467
2025-11-30 11:40:19,10.0.1.41,10.0.0.4,800.000,0.800
2025-11-30 11:40:22,10.0.1.42,10.0.0.4,582.000,0.582
2025-11-30 11:40:24,10.0.1.43,10.0.0.4,1182.000,1.182
2025-11-30 11:40:28,10.0.1.44,10.0.0.4,1672.000,1.672
2025-11-30 11:40:33,10.0.1.45,10.0.0.4,1160.000,1.160
2025-11-30 11:40:37,10.0.1.46,10.0.0.4,689.000,0.689
2025-11-30 11:40:40,10.0.1.47,10.0.0.4,912.000,0.912
2025-11-30 11:40:42,10.0.1.48,10.0.0.4,1374.000,1.374
2025-11-30 11:40:46,10.0.1.49,10.0.0.4,1379.000,1.379
2025-11-30 11:40:51,10.0.1.50,10.0.0.4,611.000,0.611
2025-11-30 11:40:52,10.0.1.51,10.0.0.4,1440.000,1.440
2025-11-30 11:40:54,10.0.1.52,10.0.0.4,793.000,0.793
2025-11-30 11:41:00,10.0.1.53,10.0.0.4,1322.000,1.322
