Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-12-01 17:04:22.020,0,1,1,32,0,0,0,0,0,0,0,0,1,33
2025-12-01 17:04:27.399,0,1,1,32,0,0,0,0,0,0,0,0,1,33
2025-12-01 17:04:38.692,0,1,1,32,0,0,0,0,0,0,0,0,1,33
2025-12-01 17:04:44.112,0,1,1,32,0,0,0,0,0,0,0,0,1,33
2025-12-01 17:04:49.485,0,1,1,32,0,0,0,0,0,0,0,0,1,33
2025-12-01 17:04:54.849,0,1,1,32,0,0,0,0,0,0,0,0,1,33
2025-12-01 17:05:00.666,1,1,2,34,0,0,0,0,0,0,0,0,3,35
2025-12-01 17:05:06.027,1,1,2,34,0,0,0,0,0,0,0,0,3,35
2025-12-01 17:05:12.123,1,1,2,34,0,0,0,0,0,0,0,0,3,35
2025-12-01 17:05:17.923,1,2,2,34,0,0,0,0,0,0,0,0,3,36
2025-12-01 17:05:23.290,1,2,2,34,0,0,0,0,0,0,0,0,3,36
2025-12-01 17:05:28.655,2,3,2,34,0,0,0,0,0,0,0,0,4,37
2025-12-01 17:05:34.068,2,3,2,34,0,0,0,0,0,0,0,0,4,37
2025-12-01 17:05:40.234,2,3,2,34,0,0,0,0,0,0,0,0,4,37
2025-12-01 17:05:48.079,5,3,2,34,0,0,0,0,0,0,0,0,7,37
2025-12-01 17:05:57.864,5,3,2,34,0,0,0,0,0,0,0,0,7,37
2025-12-01 17:06:05.688,1,3,1,34,74,8,0,0,0,0,0,0,76,45
2025-12-01 17:06:25.585,1,3,1,34,9,9,0,0,0,0,0,0,11,46
2025-12-01 17:06:35.908,1,4,1,34,9,9,0,0,0,0,0,0,11,47
2025-12-01 17:06:42.717,1,4,1,34,9,9,0,0,0,0,0,0,11,47
2025-12-01 17:06:49.104,1,4,1,34,21,41,0,0,0,0,0,0,23,79
2025-12-01 17:06:54.851,1,4,1,34,21,41,0,0,0,0,0,0,23,79
2025-12-01 17:07:06.890,1,4,1,34,69,72,0,0,0,0,0,0,71,110
2025-12-01 17:07:26.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 17:07:35.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 17:07:43.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 17:07:55.585,1,4,1,34,7,81,0,0,0,0,0,0,9,119
2025-12-01 17:08:07.523,1,4,1,34,3,88,0,0,0,0,0,0,5,126
2025-12-01 17:08:13.582,1,4,1,34,3,88,0,0,0,0,0,0,5,126
2025-12-01 17:08:21.580,1,5,1,34,3,88,0,0,0,0,0,0,5,127
2025-12-01 17:08:30.314,1,5,1,34,8,88,0,0,0,0,0,0,10,127
2025-12-01 17:08:36.582,1,5,1,34,8,88,0,0,0,0,0,0,10,127
2025-12-01 17:08:45.582,1,5,1,34,6,88,0,0,0,0,0,0,8,127
2025-12-01 17:08:54.595,1,5,0,34,6,88,0,0,0,0,0,0,7,127
2025-12-01 17:09:08.715,1,5,0,0,0,0,0,0,0,0,0,0,1,5
2025-12-01 17:09:17.594,1,5,0,0,0,0,0,0,0,0,0,0,1,5
2025-12-01 17:09:23.579,1,5,0,0,0,0,0,0,0,0,0,0,1,5
2025-12-01 17:09:30.735,5,1,1,34,10,6,0,0,0,0,0,0,16,41
2025-12-01 17:09:36.906,5,1,1,34,10,6,10,12,0,0,0,0,26,53
2025-12-01 17:09:42.467,5,1,1,34,10,6,10,12,0,0,0,0,26,53
2025-12-01 17:09:49.492,0,1,1,34,12,6,14,10,0,0,0,0,27,51
2025-12-01 17:09:55.611,0,1,1,34,12,6,14,10,0,0,0,0,27,51
2025-12-01 17:10:02.396,0,1,1,34,14,8,8,11,0,0,0,0,23,54
