Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-12-19 17:40:37.798,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-19 17:40:43.783,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-19 17:40:49.754,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-19 17:40:55.698,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-19 17:41:01.665,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-19 17:41:07.659,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2025-12-19 17:41:13.600,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-19 17:41:19.563,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-19 17:41:25.525,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-19 17:41:31.487,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-19 17:41:37.452,2,1,1,9,0,0,0,0,0,0,0,0,3,10
2025-12-19 17:41:43.390,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:41:49.338,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:41:55.285,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:01.274,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:07.271,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:13.248,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:19.196,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:25.174,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:31.120,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:37.079,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-12-19 17:42:43.049,0,1,1,9,0,0,0,0,0,0,0,0,1,10
