timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2026-01-06 14:39:26,10.0.1.0,10.0.0.4,1362.000,1.362
2026-01-06 14:39:31,10.0.1.1,10.0.0.5,1033.000,1.033
2026-01-06 14:39:34,10.0.1.2,10.0.0.6,820.000,0.820
2026-01-06 14:39:37,10.0.1.3,10.0.0.7,1904.000,1.904
2026-01-06 14:39:42,10.0.1.4,10.0.0.8,2217.000,2.217
2026-01-06 14:39:46,10.0.1.5,10.0.0.4,352.000,0.352
2026-01-06 14:39:49,10.0.1.6,10.0.0.5,442.000,0.442
2026-01-06 14:39:53,10.0.1.7,10.0.0.6,376.000,0.376
2026-01-06 14:39:56,10.0.1.8,10.0.0.7,442.000,0.442
2026-01-06 14:39:58,10.0.1.9,10.0.0.8,651.000,0.651
2026-01-06 14:39:59,10.0.1.10,10.0.0.4,589.000,0.589
2026-01-06 14:40:02,10.0.1.11,10.0.0.5,671.000,0.671
2026-01-06 14:40:05,10.0.1.12,10.0.0.6,590.000,0.590
2026-01-06 14:40:10,10.0.1.13,10.0.0.7,562.000,0.562
2026-01-06 14:40:12,10.0.1.14,10.0.0.8,502.000,0.502
2026-01-06 14:40:15,10.0.1.15,10.0.0.4,836.000,0.836
2026-01-06 14:40:18,10.0.1.16,10.0.0.5,436.000,0.436
2026-01-06 14:40:24,10.0.1.17,10.0.0.6,442.000,0.442
2026-01-06 14:40:25,10.0.1.18,10.0.0.7,1643.000,1.643
2026-01-06 14:40:27,10.0.1.19,10.0.0.8,394.000,0.394
2026-01-06 14:40:32,10.0.1.20,10.0.0.4,446.000,0.446
2026-01-06 14:40:35,10.0.1.21,10.0.0.5,394.000,0.394
2026-01-06 14:40:40,10.0.1.22,10.0.0.6,1077.000,1.077
2026-01-06 14:40:41,10.0.1.23,10.0.0.7,334.000,0.334
2026-01-06 14:40:45,10.0.1.24,10.0.0.8,444.000,0.444
2026-01-06 14:40:48,10.0.1.25,10.0.0.4,556.000,0.556
2026-01-06 14:40:50,10.0.1.26,10.0.0.5,381.000,0.381
2026-01-06 14:40:55,10.0.1.27,10.0.0.6,429.000,0.429
2026-01-06 14:41:01,10.0.1.28,10.0.0.7,17680.000,17.680
2026-01-06 14:41:02,10.0.1.29,10.0.0.8,358.000,0.358
2026-01-06 14:41:04,10.0.1.30,10.0.0.4,1237.000,1.237
2026-01-06 14:41:07,10.0.1.31,10.0.0.5,398.000,0.398
2026-01-06 14:41:09,10.0.1.32,10.0.0.6,410.000,0.410
2026-01-06 14:41:11,10.0.1.33,10.0.0.7,516.000,0.516
2026-01-06 14:41:13,10.0.1.34,10.0.0.8,472.000,0.472
2026-01-06 14:41:18,10.0.1.35,10.0.0.4,482.000,0.482
2026-01-06 14:41:23,10.0.1.36,10.0.0.5,432.000,0.432
2026-01-06 14:41:26,10.0.1.37,10.0.0.6,1247.000,1.247
2026-01-06 14:41:31,10.0.1.38,10.0.0.7,1581.000,1.581
2026-01-06 14:41:36,10.0.1.39,10.0.0.8,486.000,0.486
2026-01-06 14:41:38,10.0.1.40,10.0.0.4,1137.000,1.137
2026-01-06 14:41:43,10.0.1.41,10.0.0.5,447.000,0.447
2026-01-06 14:41:46,10.0.1.42,10.0.0.6,351.000,0.351
2026-01-06 14:41:47,10.0.1.43,10.0.0.7,410.000,0.410
2026-01-06 14:41:52,10.0.1.44,10.0.0.8,441.000,0.441
2026-01-06 14:41:57,10.0.1.45,10.0.0.4,1432.000,1.432
2026-01-06 14:42:00,10.0.1.46,10.0.0.5,436.000,0.436
2026-01-06 14:42:03,10.0.1.47,10.0.0.6,450.000,0.450
2026-01-06 14:42:06,10.0.1.48,10.0.0.7,1200.000,1.200
2026-01-06 14:42:10,10.0.1.49,10.0.0.8,401.000,0.401
2026-01-06 14:42:14,10.0.1.50,10.0.0.4,531.000,0.531
2026-01-06 14:42:16,10.0.1.51,10.0.0.5,452.000,0.452
2026-01-06 14:42:18,10.0.1.52,10.0.0.6,407.000,0.407
2026-01-06 14:42:23,10.0.1.53,10.0.0.7,1728.000,1.728
2026-01-06 14:42:25,10.0.1.54,10.0.0.8,419.000,0.419
2026-01-06 14:42:31,10.0.1.55,10.0.0.4,1537.000,1.537
2026-01-06 14:42:35,10.0.1.56,10.0.0.5,1006.000,1.006
2026-01-06 14:42:40,10.0.1.57,10.0.0.6,997.000,0.997
2026-01-06 14:42:42,10.0.1.58,10.0.0.7,1113.000,1.113
2026-01-06 14:42:46,10.0.1.59,10.0.0.8,512.000,0.512
2026-01-06 14:42:51,10.0.1.60,10.0.0.4,21388.000,21.388
2026-01-06 14:42:57,10.0.1.61,10.0.0.5,404.000,0.404
2026-01-06 14:43:02,10.0.1.62,10.0.0.6,421.000,0.421
2026-01-06 14:43:05,10.0.1.63,10.0.0.7,485.000,0.485
2026-01-06 14:43:06,10.0.1.64,10.0.0.8,414.000,0.414
2026-01-06 14:43:10,10.0.1.65,10.0.0.4,543.000,0.543
2026-01-06 14:43:12,10.0.1.66,10.0.0.5,455.000,0.455
2026-01-06 14:43:14,10.0.1.67,10.0.0.6,349.000,0.349
2026-01-06 14:43:17,10.0.1.68,10.0.0.7,980.000,0.980
2026-01-06 14:43:22,10.0.1.69,10.0.0.8,1177.000,1.177
2026-01-06 14:43:23,10.0.1.70,10.0.0.4,417.000,0.417
2026-01-06 14:43:27,10.0.1.71,10.0.0.5,463.000,0.463
2026-01-06 14:43:28,10.0.1.72,10.0.0.6,1490.000,1.490
2026-01-06 14:43:31,10.0.1.73,10.0.0.7,517.000,0.517
2026-01-06 14:43:35,10.0.1.74,10.0.0.8,351.000,0.351
2026-01-06 14:43:37,10.0.1.75,10.0.0.4,468.000,0.468
2026-01-06 14:43:42,10.0.1.76,10.0.0.5,720.000,0.720
2026-01-06 14:43:45,10.0.1.77,10.0.0.6,1071.000,1.071
2026-01-06 14:43:49,10.0.1.78,10.0.0.7,496.000,0.496
2026-01-06 14:43:50,10.0.1.79,10.0.0.8,512.000,0.512
2026-01-06 14:43:51,10.0.1.80,10.0.0.4,403.000,0.403
2026-01-06 14:43:55,10.0.1.81,10.0.0.5,1519.000,1.519
2026-01-06 14:43:56,10.0.1.82,10.0.0.6,530.000,0.530
2026-01-06 14:44:01,10.0.1.83,10.0.0.7,468.000,0.468
2026-01-06 14:44:04,10.0.1.84,10.0.0.8,560.000,0.560
2026-01-06 14:44:08,10.0.1.85,10.0.0.4,550.000,0.550
2026-01-06 14:44:09,10.0.1.86,10.0.0.5,403.000,0.403
2026-01-06 14:44:14,10.0.1.87,10.0.0.6,428.000,0.428
2026-01-06 14:44:19,10.0.1.88,10.0.0.7,515.000,0.515
2026-01-06 14:44:22,10.0.1.89,10.0.0.8,1502.000,1.502
2026-01-06 14:44:25,10.0.1.90,10.0.0.4,362.000,0.362
2026-01-06 14:44:31,10.0.1.91,10.0.0.5,693.000,0.693
2026-01-06 14:44:33,10.0.1.92,10.0.0.6,453.000,0.453
2026-01-06 14:44:38,10.0.1.93,10.0.0.7,457.000,0.457
2026-01-06 14:44:44,10.0.1.94,10.0.0.8,425.000,0.425
2026-01-06 14:44:48,10.0.1.95,10.0.0.4,1092.000,1.092
2026-01-06 14:44:52,10.0.1.96,10.0.0.5,452.000,0.452
2026-01-06 14:44:54,10.0.1.97,10.0.0.6,361.000,0.361
2026-01-06 14:44:55,10.0.1.98,10.0.0.7,398.000,0.398
2026-01-06 14:45:00,10.0.1.99,10.0.0.8,923.000,0.923
2026-01-06 14:45:03,10.0.1.100,10.0.0.4,404.000,0.404
2026-01-06 14:45:07,10.0.1.101,10.0.0.5,521.000,0.521
2026-01-06 14:45:12,10.0.1.102,10.0.0.6,411.000,0.411
2026-01-06 14:45:17,10.0.1.103,10.0.0.7,372.000,0.372
2026-01-06 14:45:21,10.0.1.104,10.0.0.8,1260.000,1.260
2026-01-06 14:45:26,10.0.1.105,10.0.0.4,1359.000,1.359
2026-01-06 14:45:31,10.0.1.106,10.0.0.5,429.000,0.429
2026-01-06 14:45:34,10.0.1.107,10.0.0.6,398.000,0.398
2026-01-06 14:45:36,10.0.1.108,10.0.0.7,372.000,0.372
2026-01-06 14:45:40,10.0.1.109,10.0.0.8,1131.000,1.131
2026-01-06 14:45:44,10.0.1.110,10.0.0.4,529.000,0.529
2026-01-06 14:45:50,10.0.1.111,10.0.0.5,1073.000,1.073
2026-01-06 14:45:53,10.0.1.112,10.0.0.6,445.000,0.445
2026-01-06 14:45:54,10.0.1.113,10.0.0.7,522.000,0.522
2026-01-06 14:45:59,10.0.1.114,10.0.0.8,428.000,0.428
2026-01-06 14:46:03,10.0.1.115,10.0.0.4,1383.000,1.383
2026-01-06 14:46:08,10.0.1.116,10.0.0.5,417.000,0.417
2026-01-06 14:46:10,10.0.1.117,10.0.0.6,512.000,0.512
2026-01-06 14:46:15,10.0.1.118,10.0.0.7,704.000,0.704
2026-01-06 14:46:20,10.0.1.119,10.0.0.8,958.000,0.958
2026-01-06 14:46:24,10.0.1.120,10.0.0.4,388.000,0.388
2026-01-06 14:46:29,10.0.1.121,10.0.0.5,1281.000,1.281
2026-01-06 14:46:30,10.0.1.122,10.0.0.6,843.000,0.843
2026-01-06 14:46:32,10.0.1.123,10.0.0.7,497.000,0.497
2026-01-06 14:46:34,10.0.1.124,10.0.0.8,20793.000,20.793
2026-01-06 14:46:39,10.0.1.125,10.0.0.4,580.000,0.580
2026-01-06 14:46:44,10.0.1.126,10.0.0.5,437.000,0.437
2026-01-06 14:46:49,10.0.1.127,10.0.0.6,563.000,0.563
2026-01-06 14:46:52,10.0.1.128,10.0.0.7,505.000,0.505
2026-01-06 14:46:54,10.0.1.129,10.0.0.8,375.000,0.375
2026-01-06 14:47:00,10.0.1.130,10.0.0.4,411.000,0.411
2026-01-06 14:47:05,10.0.1.131,10.0.0.5,1249.000,1.249
2026-01-06 14:47:10,10.0.1.132,10.0.0.6,370.000,0.370
2026-01-06 14:47:15,10.0.1.133,10.0.0.7,579.000,0.579
2026-01-06 14:47:19,10.0.1.134,10.0.0.8,375.000,0.375
2026-01-06 14:47:23,10.0.1.135,10.0.0.4,386.000,0.386
2026-01-06 14:47:26,10.0.1.136,10.0.0.5,609.000,0.609
2026-01-06 14:47:32,10.0.1.137,10.0.0.6,400.000,0.400
2026-01-06 14:47:34,10.0.1.138,10.0.0.7,440.000,0.440
2026-01-06 14:47:36,10.0.1.139,10.0.0.8,1453.000,1.453
2026-01-06 14:47:42,10.0.1.140,10.0.0.4,406.000,0.406
2026-01-06 14:47:47,10.0.1.141,10.0.0.5,399.000,0.399
2026-01-06 14:47:48,10.0.1.142,10.0.0.6,356.000,0.356
2026-01-06 14:47:51,10.0.1.143,10.0.0.7,466.000,0.466
2026-01-06 14:47:56,10.0.1.144,10.0.0.8,513.000,0.513
2026-01-06 14:47:57,10.0.1.145,10.0.0.4,393.000,0.393
2026-01-06 14:47:59,10.0.1.146,10.0.0.5,367.000,0.367
2026-01-06 14:48:04,10.0.1.147,10.0.0.6,1358.000,1.358
2026-01-06 14:48:05,10.0.1.148,10.0.0.7,1093.000,1.093
2026-01-06 14:48:08,10.0.1.149,10.0.0.8,357.000,0.357
2026-01-06 14:48:14,10.0.1.150,10.0.0.4,486.000,0.486
2026-01-06 14:48:19,10.0.1.151,10.0.0.5,375.000,0.375
2026-01-06 14:48:21,10.0.1.152,10.0.0.6,1264.000,1.264
2026-01-06 14:48:23,10.0.1.153,10.0.0.7,1423.000,1.423
2026-01-06 14:48:24,10.0.1.154,10.0.0.8,420.000,0.420
2026-01-06 14:48:26,10.0.1.155,10.0.0.4,452.000,0.452
2026-01-06 14:48:32,10.0.1.156,10.0.0.5,524.000,0.524
2026-01-06 14:48:35,10.0.1.157,10.0.0.6,396.000,0.396
2026-01-06 14:48:37,10.0.1.158,10.0.0.7,368.000,0.368
2026-01-06 14:48:40,10.0.1.159,10.0.0.8,474.000,0.474
2026-01-06 14:48:44,10.0.1.160,10.0.0.4,726.000,0.726
2026-01-06 14:48:46,10.0.1.161,10.0.0.5,391.000,0.391
2026-01-06 14:48:49,10.0.1.162,10.0.0.6,484.000,0.484
2026-01-06 14:48:55,10.0.1.163,10.0.0.7,340.000,0.340
2026-01-06 14:49:00,10.0.1.164,10.0.0.8,440.000,0.440
2026-01-06 14:49:03,10.0.1.165,10.0.0.4,427.000,0.427
2026-01-06 14:49:07,10.0.1.166,10.0.0.5,455.000,0.455
2026-01-06 14:49:12,10.0.1.167,10.0.0.6,394.000,0.394
2026-01-06 14:49:16,10.0.1.168,10.0.0.7,1409.000,1.409
2026-01-06 14:49:21,10.0.1.169,10.0.0.8,467.000,0.467
2026-01-06 14:49:22,10.0.1.170,10.0.0.4,372.000,0.372
2026-01-06 14:49:25,10.0.1.171,10.0.0.5,457.000,0.457
2026-01-06 14:49:31,10.0.1.172,10.0.0.6,415.000,0.415
2026-01-06 14:49:34,10.0.1.173,10.0.0.7,380.000,0.380
2026-01-06 14:49:35,10.0.1.174,10.0.0.8,368.000,0.368
2026-01-06 14:49:41,10.0.1.175,10.0.0.4,405.000,0.405
2026-01-06 14:49:44,10.0.1.176,10.0.0.5,388.000,0.388
2026-01-06 14:49:46,10.0.1.177,10.0.0.6,394.000,0.394
2026-01-06 14:49:52,10.0.1.178,10.0.0.7,610.000,0.610
