timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2025-11-28 19:58:19,10.0.1.0,10.0.0.7,2163.000,2.163
2025-11-28 19:58:20,10.0.1.1,10.0.0.4,2126.000,2.126
2025-11-28 19:58:20,10.0.1.2,10.0.0.6,1144.000,1.144
2025-11-28 19:58:20,10.0.1.3,10.0.0.5,1274.000,1.274
2025-11-28 19:58:20,10.0.1.4,10.0.0.8,2961.000,2.961
2025-11-28 19:58:20,10.0.1.5,10.0.0.5,800.000,0.800
2025-11-28 19:58:21,10.0.1.6,10.0.0.5,1478.000,1.478
2025-11-28 19:58:21,10.0.1.7,10.0.0.6,2159.000,2.159
2025-11-28 19:58:22,10.0.1.8,10.0.0.7,1668.000,1.668
2025-11-28 19:58:22,10.0.1.9,10.0.0.8,814.000,0.814
2025-11-28 19:58:22,10.0.1.10,10.0.0.5,461.000,0.461
2025-11-28 19:58:22,10.0.1.12,10.0.0.6,1817.000,1.817
2025-11-28 19:58:22,10.0.1.11,10.0.0.6,3191.000,3.191
2025-11-28 19:58:23,10.0.1.13,10.0.0.8,1716.000,1.716
2025-11-28 19:58:23,10.0.1.14,10.0.0.7,1075.000,1.075
2025-11-28 19:58:23,10.0.1.15,10.0.0.7,1397.000,1.397
2025-11-28 19:58:23,10.0.1.16,10.0.0.5,643.000,0.643
2025-11-28 19:58:23,10.0.1.17,10.0.0.7,1837.000,1.837
2025-11-28 19:58:23,10.0.1.18,10.0.0.6,1177.000,1.177
2025-11-28 19:58:23,10.0.1.19,10.0.0.8,521.000,0.521
2025-11-28 19:58:24,10.0.1.20,10.0.0.6,1423.000,1.423
2025-11-28 19:58:24,10.0.1.21,10.0.0.5,1351.000,1.351
2025-11-28 19:58:25,10.0.1.22,10.0.0.8,499.000,0.499
2025-11-28 19:58:25,10.0.1.23,10.0.0.7,1498.000,1.498
2025-11-28 19:58:25,10.0.1.24,10.0.0.8,805.000,0.805
2025-11-28 19:58:25,10.0.1.25,10.0.0.6,865.000,0.865
2025-11-28 19:58:26,10.0.1.26,10.0.0.6,2048.000,2.048
2025-11-28 19:58:26,10.0.1.27,10.0.0.8,479.000,0.479
2025-11-28 19:58:26,10.0.1.28,10.0.0.4,2205.000,2.205
2025-11-28 19:58:27,10.0.1.29,10.0.0.5,1690.000,1.690
2025-11-28 19:58:27,10.0.1.30,10.0.0.7,1516.000,1.516
2025-11-28 19:58:27,10.0.1.31,10.0.0.7,719.000,0.719
2025-11-28 19:58:27,10.0.1.32,10.0.0.5,884.000,0.884
2025-11-28 19:58:27,10.0.1.33,10.0.0.8,432.000,0.432
2025-11-28 19:58:28,10.0.1.34,10.0.0.6,597.000,0.597
2025-11-28 19:58:28,10.0.1.35,10.0.0.5,803.000,0.803
2025-11-28 19:58:28,10.0.1.36,10.0.0.5,1165.000,1.165
2025-11-28 19:58:28,10.0.1.38,10.0.0.7,1488.000,1.488
2025-11-28 19:58:28,10.0.1.37,10.0.0.6,4603.000,4.603
2025-11-28 19:58:29,10.0.1.39,10.0.0.8,1568.000,1.568
2025-11-28 19:58:29,10.0.1.40,10.0.0.6,1597.000,1.597
2025-11-28 19:58:29,10.0.1.41,10.0.0.6,1135.000,1.135
2025-11-28 19:58:29,10.0.1.42,10.0.0.7,551.000,0.551
2025-11-28 19:58:29,10.0.1.43,10.0.0.5,1829.000,1.829
2025-11-28 19:58:30,10.0.1.44,10.0.0.7,1323.000,1.323
2025-11-28 19:58:30,10.0.1.45,10.0.0.8,1324.000,1.324
2025-11-28 19:58:30,10.0.1.46,10.0.0.8,537.000,0.537
2025-11-28 19:58:31,10.0.1.47,10.0.0.6,640.000,0.640
2025-11-28 19:58:31,10.0.1.49,10.0.0.8,1019.000,1.019
2025-11-28 19:58:32,10.0.1.51,10.0.0.8,425.000,0.425
2025-11-28 19:58:33,10.0.1.52,10.0.0.7,497.000,0.497
2025-11-28 19:58:33,10.0.1.53,10.0.0.4,2783.000,2.783
2025-11-28 19:58:33,10.0.1.54,10.0.0.6,1701.000,1.701
2025-11-28 19:58:33,10.0.1.55,10.0.0.6,1223.000,1.223
2025-11-28 19:58:33,10.0.1.57,10.0.0.7,1787.000,1.787
2025-11-28 19:58:34,10.0.1.59,10.0.0.8,2059.000,2.059
2025-11-28 19:58:34,10.0.1.60,10.0.0.8,1402.000,1.402
2025-11-28 19:58:36,10.0.1.62,10.0.0.6,2328.000,2.328
2025-11-28 19:58:37,10.0.1.63,10.0.0.6,537.000,0.537
2025-11-28 19:58:37,10.0.1.64,10.0.0.7,1511.000,1.511
2025-11-28 19:58:37,10.0.1.65,10.0.0.7,790.000,0.790
2025-11-28 19:58:37,10.0.1.66,10.0.0.6,408.000,0.408
2025-11-28 19:58:38,10.0.1.67,10.0.0.8,513.000,0.513
2025-11-28 19:58:39,10.0.1.69,10.0.0.7,1163.000,1.163
2025-11-28 19:58:39,10.0.1.70,10.0.0.8,2278.000,2.278
2025-11-28 19:58:39,10.0.1.72,10.0.0.7,1322.000,1.322
2025-11-28 19:58:40,10.0.1.74,10.0.0.8,614.000,0.614
2025-11-28 19:58:40,10.0.1.75,10.0.0.4,3099.000,3.099
2025-11-28 19:58:41,10.0.1.78,10.0.0.7,860.000,0.860
2025-11-28 19:58:41,10.0.1.79,10.0.0.8,2039.000,2.039
2025-11-28 19:58:43,10.0.1.83,10.0.0.7,698.000,0.698
2025-11-28 19:58:43,10.0.1.84,10.0.0.8,1670.000,1.670
2025-11-28 19:58:43,10.0.1.87,10.0.0.7,588.000,0.588
2025-11-28 19:58:44,10.0.1.89,10.0.0.8,482.000,0.482
2025-11-28 19:58:45,10.0.1.92,10.0.0.8,589.000,0.589
2025-11-28 19:58:45,10.0.1.93,10.0.0.7,1294.000,1.294
2025-11-28 19:58:45,10.0.1.94,10.0.0.7,1215.000,1.215
2025-11-28 19:58:46,10.0.1.97,10.0.0.7,1692.000,1.692
2025-11-28 19:58:46,10.0.1.98,10.0.0.8,5406.000,5.406
2025-11-28 19:58:46,10.0.1.99,10.0.0.8,15695.000,15.695
2025-11-28 19:58:56,10.0.1.48,10.0.0.5,10014335.000,10014.335
2025-11-28 19:58:57,10.0.1.50,10.0.0.5,11118967.000,11118.967
2025-11-28 19:58:57,10.0.1.81,10.0.0.5,11380058.000,11380.058
