Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-03 19:10:55.637,0,0,1,7,0,0,0,0,0,0,0,0,1,7
2026-01-03 19:11:01.744,35,1,4,8,0,0,0,0,0,0,0,0,39,9
2026-01-03 19:11:07.783,35,1,4,8,0,0,0,0,0,0,0,0,39,9
2026-01-03 19:11:13.794,35,1,4,8,0,0,0,0,0,0,0,0,39,9
2026-01-03 19:11:19.785,35,1,4,8,0,0,0,0,0,0,0,0,39,9
2026-01-03 19:11:25.775,35,1,4,8,0,0,0,0,0,0,0,0,39,9
2026-01-03 19:11:31.810,3,2,5,8,0,0,0,0,0,0,0,0,8,10
2026-01-03 19:11:37.806,3,2,5,8,0,0,0,0,0,0,0,0,8,10
2026-01-03 19:11:43.818,3,2,5,8,0,0,0,0,0,0,0,0,8,10
2026-01-03 19:11:49.821,4,2,5,8,0,0,0,0,0,0,0,0,9,10
2026-01-03 19:11:55.867,4,2,5,8,0,0,0,0,0,0,0,0,9,10
2026-01-03 19:12:01.914,4,3,7,8,0,0,0,0,0,0,0,0,11,11
2026-01-03 19:12:07.903,4,3,7,8,0,0,0,0,0,0,0,0,11,11
2026-01-03 19:12:13.918,4,3,7,8,0,0,0,0,0,0,0,0,11,11
2026-01-03 19:12:19.908,3,3,6,8,0,0,0,0,0,0,0,0,9,11
2026-01-03 19:12:25.965,3,3,6,8,0,0,0,0,0,0,0,0,9,11
2026-01-03 19:12:31.977,20,4,5,8,697,9,0,0,0,0,0,0,722,21
2026-01-03 19:12:37.982,20,4,5,8,697,9,0,0,0,0,0,0,722,21
2026-01-03 19:12:43.985,20,4,5,8,697,9,0,0,0,0,0,0,722,21
2026-01-03 19:12:50.013,4,5,5,9,620,9,0,0,0,0,0,0,629,23
2026-01-03 19:12:55.999,4,5,5,9,620,9,0,0,0,0,0,0,629,23
2026-01-03 19:13:02.013,4,5,5,9,5,10,0,0,0,0,0,0,14,24
2026-01-03 19:13:08.016,4,5,5,9,5,10,0,0,0,0,0,0,14,24
2026-01-03 19:13:14.011,4,5,5,9,5,10,0,0,0,0,0,0,14,24
