timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2026-01-03 09:00:09,10.0.1.0,10.0.0.4,1226.000,1.226
2026-01-03 09:00:14,10.0.1.1,10.0.0.4,514.000,0.514
2026-01-03 09:00:17,10.0.1.2,10.0.0.4,1205.000,1.205
2026-01-03 09:00:21,10.0.1.3,10.0.0.4,1276.000,1.276
2026-01-03 09:00:25,10.0.1.4,10.0.0.4,1150.000,1.150
2026-01-03 09:00:29,10.0.1.5,10.0.0.4,541.000,0.541
2026-01-03 09:00:32,10.0.1.6,10.0.0.4,1466.000,1.466
2026-01-03 09:00:36,10.0.1.7,10.0.0.4,1262.000,1.262
2026-01-03 09:00:39,10.0.1.8,10.0.0.4,689.000,0.689
2026-01-03 09:00:41,10.0.1.9,10.0.0.4,1420.000,1.420
2026-01-03 09:00:42,10.0.1.10,10.0.0.4,409.000,0.409
2026-01-03 09:00:45,10.0.1.11,10.0.0.4,505.000,0.505
2026-01-03 09:00:48,10.0.1.12,10.0.0.4,1035.000,1.035
2026-01-03 09:00:53,10.0.1.13,10.0.0.4,565.000,0.565
2026-01-03 09:00:54,10.0.1.14,10.0.0.4,574.000,0.574
2026-01-03 09:00:58,10.0.1.15,10.0.0.4,603.000,0.603
2026-01-03 09:01:01,10.0.1.16,10.0.0.4,599.000,0.599
2026-01-03 09:01:06,10.0.1.17,10.0.0.4,1158.000,1.158
2026-01-03 09:01:07,10.0.1.18,10.0.0.4,450.000,0.450
2026-01-03 09:01:10,10.0.1.19,10.0.0.4,504.000,0.504
2026-01-03 09:01:15,10.0.1.20,10.0.0.4,743.000,0.743
2026-01-03 09:01:17,10.0.1.21,10.0.0.4,584.000,0.584
2026-01-03 09:01:22,10.0.1.22,10.0.0.4,625.000,0.625
2026-01-03 09:01:24,10.0.1.23,10.0.0.4,378.000,0.378
2026-01-03 09:01:27,10.0.1.24,10.0.0.4,561.000,0.561
2026-01-03 09:01:30,10.0.1.25,10.0.0.4,700.000,0.700
2026-01-03 09:01:32,10.0.1.26,10.0.0.4,530.000,0.530
2026-01-03 09:01:38,10.0.1.27,10.0.0.4,1167.000,1.167
2026-01-03 09:01:43,10.0.1.28,10.0.0.4,13335.000,13.335
2026-01-03 09:01:44,10.0.1.29,10.0.0.4,628.000,0.628
2026-01-03 09:01:46,10.0.1.30,10.0.0.4,516.000,0.516
2026-01-03 09:01:49,10.0.1.31,10.0.0.4,463.000,0.463
2026-01-03 09:01:53,10.0.1.33,10.0.0.4,698.000,0.698
2026-01-03 09:01:57,10.0.1.32,10.0.0.4,2165685.000,2165.685
2026-01-03 09:02:00,10.0.1.35,10.0.0.4,394.000,0.394
2026-01-03 09:02:05,10.0.1.36,10.0.0.4,317.000,0.317
2026-01-03 09:02:08,10.0.1.37,10.0.0.5,300.000,0.300
2026-01-03 09:02:09,10.0.1.34,10.0.0.4,1441650.000,1441.650
2026-01-03 09:02:12,10.0.1.38,10.0.0.5,388.000,0.388
2026-01-03 09:02:17,10.0.1.39,10.0.0.4,389.000,0.389
2026-01-03 09:02:19,10.0.1.40,10.0.0.5,301.000,0.301
2026-01-03 09:02:24,10.0.1.41,10.0.0.4,361.000,0.361
2026-01-03 09:02:27,10.0.1.42,10.0.0.5,284.000,0.284
2026-01-03 09:02:28,10.0.1.43,10.0.0.4,354.000,0.354
2026-01-03 09:02:32,10.0.1.44,10.0.0.5,366.000,0.366
2026-01-03 09:02:37,10.0.1.45,10.0.0.5,288.000,0.288
2026-01-03 09:02:41,10.0.1.46,10.0.0.5,267.000,0.267
2026-01-03 09:02:44,10.0.1.47,10.0.0.5,407.000,0.407
2026-01-03 09:02:46,10.0.1.48,10.0.0.5,298.000,0.298
2026-01-03 09:02:50,10.0.1.49,10.0.0.5,301.000,0.301
2026-01-03 09:02:54,10.0.1.50,10.0.0.5,413.000,0.413
2026-01-03 09:02:55,10.0.1.51,10.0.0.5,335.000,0.335
