Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-06 18:20:43.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:20:49.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:20:55.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:01.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:07.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:13.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:19.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:25.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:31.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:37.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:43.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:49.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:21:55.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:01.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:07.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:13.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:19.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:25.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:31.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-06 18:22:37.334,0,0,591,9,0,0,575,9,0,0,0,0,1166,18
2026-01-06 18:22:43.321,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:22:49.280,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:22:55.251,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:01.235,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:07.199,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:13.195,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:19.166,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:25.133,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:31.127,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:37.100,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:43.051,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:49.012,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:23:55.026,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:00.996,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:06.960,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:12.934,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:18.881,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:24.881,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:30.837,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:36.858,0,0,1,9,0,0,1,9,0,0,0,0,2,18
2026-01-06 18:24:42.850,0,0,1,9,0,0,1,9,0,0,0,0,2,18
