Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-03 13:48:26.623,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-03 13:48:32.259,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-03 13:48:37.903,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-03 13:48:43.527,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-03 13:48:49.169,16,1,3,10,0,0,0,0,0,0,0,0,19,11
2026-01-03 13:48:54.810,16,1,3,10,0,0,0,0,0,0,0,0,19,11
2026-01-03 13:49:00.302,16,1,3,10,0,0,0,0,0,0,0,0,19,11
2026-01-03 13:49:05.799,12,2,3,10,0,0,0,0,0,0,0,0,15,12
2026-01-03 13:49:11.321,12,2,3,10,0,0,0,0,0,0,0,0,15,12
2026-01-03 13:49:16.831,12,2,3,10,0,0,0,0,0,0,0,0,15,12
2026-01-03 13:49:22.325,2,3,3,10,117,10,0,0,0,0,0,0,122,23
2026-01-03 13:49:27.813,2,3,3,10,117,10,0,0,0,0,0,0,122,23
2026-01-03 13:49:33.315,2,3,3,10,117,10,0,0,0,0,0,0,122,23
2026-01-03 13:49:38.794,7,3,1,10,2,10,440,86,0,0,0,0,450,109
2026-01-03 13:49:44.289,7,3,1,10,2,10,440,86,0,0,0,0,450,109
2026-01-03 13:49:49.790,2,4,1,10,2,10,16,9,0,0,0,0,21,33
2026-01-03 13:49:55.290,2,4,1,10,2,10,16,9,0,0,0,0,21,33
2026-01-03 13:50:00.788,2,4,1,10,2,10,16,9,0,0,0,0,21,33
2026-01-03 13:50:06.273,10,4,1,10,1,10,3,10,469,9,0,0,484,43
2026-01-03 13:50:11.752,10,4,1,10,1,10,3,10,469,9,0,0,484,43
