timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2026-01-03 08:18:28,10.0.1.0,10.0.0.4,795.000,0.795
2026-01-03 08:18:33,10.0.1.1,10.0.0.4,1285.000,1.285
2026-01-03 08:18:36,10.0.1.2,10.0.0.4,509.000,0.509
2026-01-03 08:18:40,10.0.1.3,10.0.0.4,1517.000,1.517
2026-01-03 08:18:44,10.0.1.4,10.0.0.4,665.000,0.665
2026-01-03 08:18:48,10.0.1.5,10.0.0.4,1418.000,1.418
2026-01-03 08:18:54,10.0.1.7,10.0.0.4,264.000,0.264
2026-01-03 08:18:59,10.0.1.6,10.0.0.4,1750165.000,1750.165
2026-01-03 08:19:01,10.0.1.10,10.0.0.4,319.000,0.319
2026-01-03 08:19:03,10.0.1.11,10.0.0.4,351.000,0.351
2026-01-03 08:19:06,10.0.1.12,10.0.0.5,400.000,0.400
2026-01-03 08:19:08,10.0.1.8,10.0.0.5,1240845.000,1240.845
2026-01-03 08:19:10,10.0.1.9,10.0.0.5,3415446.000,3415.446
2026-01-03 08:19:12,10.0.1.13,10.0.0.5,433.000,0.433
2026-01-03 08:19:13,10.0.1.14,10.0.0.5,392.000,0.392
2026-01-03 08:19:16,10.0.1.15,10.0.0.5,588.000,0.588
2026-01-03 08:19:24,10.0.1.17,10.0.0.5,686.000,0.686
2026-01-03 08:19:27,10.0.1.16,10.0.0.5,1731485.000,1731.485
2026-01-03 08:19:31,10.0.1.18,10.0.0.5,2788307.000,2788.307
2026-01-03 08:19:33,10.0.1.20,10.0.0.5,579.000,0.579
2026-01-03 08:19:35,10.0.1.21,10.0.0.6,416.000,0.416
2026-01-03 08:19:38,10.0.1.19,10.0.0.6,2645781.000,2645.781
2026-01-03 08:19:40,10.0.1.22,10.0.0.6,1142.000,1.142
2026-01-03 08:19:41,10.0.1.23,10.0.0.6,462.000,0.462
2026-01-03 08:19:45,10.0.1.24,10.0.0.6,476.000,0.476
2026-01-03 08:19:48,10.0.1.25,10.0.0.6,984.000,0.984
2026-01-03 08:19:55,10.0.1.27,10.0.0.6,454.000,0.454
2026-01-03 08:20:00,10.0.1.28,10.0.0.6,361.000,0.361
2026-01-03 08:20:03,10.0.1.26,10.0.0.6,1540237.000,1540.237
2026-01-03 08:20:04,10.0.1.30,10.0.0.7,312.000,0.312
2026-01-03 08:20:06,10.0.1.31,10.0.0.6,769.000,0.769
2026-01-03 08:20:07,10.0.1.29,10.0.0.7,650999.000,650.999
2026-01-03 08:20:08,10.0.1.32,10.0.0.7,429.000,0.429
2026-01-03 08:20:10,10.0.1.33,10.0.0.7,394.000,0.394
2026-01-03 08:20:11,10.0.1.34,10.0.0.7,523.000,0.523
2026-01-03 08:20:17,10.0.1.35,10.0.0.7,348.000,0.348
2026-01-03 08:20:25,10.0.1.37,10.0.0.7,822.000,0.822
2026-01-03 08:20:29,10.0.1.38,10.0.0.7,378.000,0.378
2026-01-03 08:20:32,10.0.1.36,10.0.0.8,3118188.000,3118.188
2026-01-03 08:20:34,10.0.1.39,10.0.0.7,274.000,0.274
2026-01-03 08:20:37,10.0.1.40,10.0.0.8,286.000,0.286
2026-01-03 08:20:41,10.0.1.41,10.0.0.7,994.000,0.994
2026-01-03 08:20:44,10.0.1.42,10.0.0.8,401.000,0.401
2026-01-03 08:20:45,10.0.1.43,10.0.0.8,838.000,0.838
2026-01-03 08:20:49,10.0.1.44,10.0.0.8,394.000,0.394
2026-01-03 08:20:55,10.0.1.45,10.0.0.8,630.000,0.630
2026-01-03 08:20:58,10.0.1.46,10.0.0.8,714.000,0.714
2026-01-03 08:21:01,10.0.1.47,10.0.0.8,1273.000,1.273
2026-01-03 08:21:03,10.0.1.48,10.0.0.8,610.000,0.610
2026-01-03 08:21:08,10.0.1.49,10.0.0.8,492.000,0.492
