Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-12-01 16:08:47.963,1,3,1,9,0,0,0,0,0,0,0,0,2,12
2025-12-01 16:09:03.946,0,3,1,9,0,0,0,0,0,0,0,0,1,12
2025-12-01 16:09:17.546,0,3,1,9,0,0,0,0,0,0,0,0,1,12
2025-12-01 16:09:22.917,0,3,1,9,0,0,0,0,0,0,0,0,1,12
2025-12-01 16:09:28.544,0,3,1,9,0,0,0,0,0,0,0,0,1,12
2025-12-01 16:09:33.946,0,3,1,9,0,0,0,0,0,0,0,0,1,12
2025-12-01 16:09:41.940,0,3,1,9,0,0,0,0,0,0,0,0,1,12
2025-12-01 16:10:01.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:10:06.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:10:12.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:10:18.959,1,4,2,9,0,0,0,0,0,0,0,0,3,13
2025-12-01 16:10:28.641,1,4,2,10,0,0,0,0,0,0,0,0,3,14
2025-12-01 16:10:35.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:11:01.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:11:08.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:11:22.237,4,4,0,0,0,0,0,0,0,0,0,0,4,4
2025-12-01 16:11:31.967,0,4,31,11,0,0,0,0,0,0,0,0,31,15
2025-12-01 16:12:00.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:12:12.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:12:22.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:12:33.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:12:40.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:12:53.057,0,0,5,9,0,0,0,0,0,0,0,0,5,9
2025-12-01 16:13:00.957,0,0,5,9,0,0,0,0,0,0,0,0,5,9
2025-12-01 16:13:07.977,0,4,34,56,0,0,0,0,0,0,0,0,34,60
2025-12-01 16:13:14.292,0,4,34,56,0,0,0,0,0,0,0,0,34,60
2025-12-01 16:13:20.970,0,4,34,56,0,0,0,0,0,0,0,0,34,60
2025-12-01 16:13:33.977,0,4,34,56,0,0,0,0,0,0,0,0,34,60
2025-12-01 16:13:46.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:13:52.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:14:00.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:14:10.964,0,0,5,73,2,5,0,0,0,0,0,0,7,78
2025-12-01 16:14:21.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:14:33.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:14:45.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:14:57.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:15:05.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:15:14.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:15:25.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:15:33.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:15:51.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:15:59.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:16:10.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:16:20.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:16:27.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:16:51.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:17:00.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:17:07.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01 16:17:19.028,1,7,1,89,3,10,0,0,0,0,0,0,5,106
2025-12-01 16:17:24.967,1,7,1,89,3,10,0,0,0,0,0,0,5,106
2025-12-01 16:17:33.958,2,8,3,89,7,10,0,0,0,0,0,0,12,107
2025-12-01 16:17:40.514,2,8,3,89,7,10,0,0,0,0,0,0,12,107
2025-12-01 16:17:46.889,2,8,2,89,5,10,0,0,0,0,0,0,9,107
2025-12-01 16:17:53.961,2,8,2,89,5,10,0,0,0,0,0,0,9,107
2025-12-01 16:18:02.952,1,8,53,82,15,9,0,0,0,0,0,0,69,99
2025-12-01 16:18:08.962,1,8,53,82,15,9,0,0,0,0,0,0,69,99
