Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-12-01 16:25:44.972,1,1,1,42,0,0,0,0,0,0,0,0,2,43
2025-12-01 16:25:50.238,1,1,1,42,0,0,0,0,0,0,0,0,2,43
2025-12-01 16:25:55.542,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:00.844,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:06.106,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:11.444,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:16.770,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:22.046,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:27.364,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:32.642,0,1,1,42,0,0,0,0,0,0,0,0,1,43
2025-12-01 16:26:37.978,1,2,2,42,0,0,0,0,0,0,0,0,3,44
2025-12-01 16:26:43.342,1,2,2,42,0,0,0,0,0,0,0,0,3,44
2025-12-01 16:26:48.622,1,2,2,42,0,0,0,0,0,0,0,0,3,44
2025-12-01 16:26:53.949,1,2,2,42,0,0,0,0,0,0,0,0,3,44
2025-12-01 16:26:59.262,1,2,2,42,0,0,0,0,0,0,0,0,3,44
2025-12-01 16:27:04.576,1,2,2,42,0,0,0,0,0,0,0,0,3,44
2025-12-01 16:27:09.950,2,3,3,43,0,0,0,0,0,0,0,0,5,46
2025-12-01 16:27:15.286,2,3,3,43,0,0,0,0,0,0,0,0,5,46
2025-12-01 16:27:20.558,2,3,3,43,0,0,0,0,0,0,0,0,5,46
2025-12-01 16:27:25.840,1,4,2,43,0,0,0,0,0,0,0,0,3,47
2025-12-01 16:27:31.182,1,4,2,43,0,0,0,0,0,0,0,0,3,47
2025-12-01 16:27:36.494,1,4,2,43,0,0,0,0,0,0,0,0,3,47
2025-12-01 16:27:41.750,1,4,2,43,0,0,0,0,0,0,0,0,3,47
2025-12-01 16:27:47.014,1,4,2,43,0,0,0,0,0,0,0,0,3,47
2025-12-01 16:27:52.334,2,4,2,43,0,0,0,0,0,0,0,0,4,47
2025-12-01 16:27:57.574,2,4,2,43,0,0,0,0,0,0,0,0,4,47
2025-12-01 16:28:02.826,2,4,2,43,0,0,0,0,0,0,0,0,4,47
2025-12-01 16:28:08.055,5,5,1,43,254,42,0,0,0,0,0,0,260,90
2025-12-01 16:28:13.386,5,5,1,43,254,42,0,0,0,0,0,0,260,90
2025-12-01 16:28:18.666,5,5,1,43,254,42,0,0,0,0,0,0,260,90
2025-12-01 16:28:24.069,2,6,1,43,1,42,0,0,0,0,0,0,4,91
2025-12-01 16:28:29.350,2,6,1,43,1,42,0,0,0,0,0,0,4,91
2025-12-01 16:28:34.623,2,6,1,43,1,42,0,0,0,0,0,0,4,91
2025-12-01 16:28:39.947,1,6,2,43,1,42,0,0,0,0,0,0,4,91
2025-12-01 16:28:45.242,1,6,2,43,1,42,0,0,0,0,0,0,4,91
2025-12-01 16:28:50.578,1,6,2,43,1,42,0,0,0,0,0,0,4,91
2025-12-01 16:28:55.902,1,6,1,43,1,42,0,0,0,0,0,0,3,91
2025-12-01 16:29:01.182,1,6,1,43,1,42,0,0,0,0,0,0,3,91
2025-12-01 16:29:06.522,1,6,1,43,1,42,0,0,0,0,0,0,3,91
2025-12-01 16:29:11.799,1,7,2,43,1,42,0,0,0,0,0,0,4,92
2025-12-01 16:29:17.078,1,7,2,43,1,42,0,0,0,0,0,0,4,92
2025-12-01 16:29:22.430,1,7,1,43,2,42,0,0,0,0,0,0,4,92
2025-12-01 16:29:27.663,1,7,1,43,2,42,0,0,0,0,0,0,4,92
2025-12-01 16:29:32.902,1,7,1,43,2,42,0,0,0,0,0,0,4,92
2025-12-01 16:29:38.137,7,8,1,43,1,42,133,48,0,0,0,0,142,141
2025-12-01 16:29:43.361,7,8,1,43,1,42,133,48,0,0,0,0,142,141
2025-12-01 16:29:48.694,7,8,1,43,1,42,133,48,0,0,0,0,142,141
2025-12-01 16:29:53.978,1,8,1,43,1,42,83,42,0,0,0,0,86,135
2025-12-01 16:29:59.294,1,8,1,43,1,42,83,42,0,0,0,0,86,135
2025-12-01 16:30:04.530,1,8,1,43,1,42,83,42,0,0,0,0,86,135
2025-12-01 16:30:09.842,1,9,1,43,1,43,1,42,0,0,0,0,4,137
2025-12-01 16:30:15.128,1,9,1,43,1,43,1,42,0,0,0,0,4,137
2025-12-01 16:30:20.370,1,9,1,43,1,43,1,42,0,0,0,0,4,137
2025-12-01 16:30:25.658,2,9,1,43,2,43,2,42,0,0,0,0,7,137
2025-12-01 16:30:30.946,2,9,1,43,2,43,2,42,0,0,0,0,7,137
2025-12-01 16:30:36.234,2,9,1,43,2,43,2,42,0,0,0,0,7,137
2025-12-01 16:30:41.482,1,10,1,43,2,43,2,42,0,0,0,0,6,138
2025-12-01 16:30:46.746,1,10,1,43,2,43,2,42,0,0,0,0,6,138
2025-12-01 16:30:51.978,1,10,1,43,2,43,2,42,0,0,0,0,6,138
2025-12-01 16:30:57.202,9,11,1,43,1,43,2,42,0,0,0,0,13,139
2025-12-01 16:31:02.506,9,11,1,43,1,43,2,42,0,0,0,0,13,139
2025-12-01 16:31:07.786,1,11,1,43,1,43,1,42,231,42,0,0,235,181
2025-12-01 16:31:13.037,1,11,1,43,1,43,1,42,231,42,0,0,235,181
2025-12-01 16:31:18.366,1,11,1,43,1,43,1,42,231,42,0,0,235,181
2025-12-01 16:31:23.658,1,11,1,43,1,43,1,42,1,42,0,0,5,181
2025-12-01 16:31:28.970,1,11,1,43,1,43,1,42,1,42,0,0,5,181
2025-12-01 16:31:34.342,1,11,1,43,1,43,1,42,1,42,0,0,5,181
2025-12-01 16:31:39.606,1,12,1,43,1,43,1,42,1,42,0,0,5,182
2025-12-01 16:31:44.947,1,12,1,43,1,43,1,42,1,42,0,0,5,182
2025-12-01 16:31:50.318,1,12,1,43,1,43,1,42,1,42,0,0,5,182
2025-12-01 16:31:55.618,2,12,1,43,1,43,1,42,1,42,0,0,6,182
2025-12-01 16:32:00.911,2,12,1,43,1,43,1,42,1,42,0,0,6,182
2025-12-01 16:32:06.231,2,12,1,43,1,43,1,42,1,42,0,0,6,182
2025-12-01 16:32:11.550,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:16.842,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:22.194,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:27.454,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:32.730,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:37.966,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:43.182,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:48.510,1,13,1,43,1,43,1,43,1,42,0,0,5,184
2025-12-01 16:32:53.794,4,14,1,43,1,43,1,43,1,42,0,0,8,185
2025-12-01 16:32:59.129,4,14,1,43,1,43,1,43,1,42,0,0,8,185
2025-12-01 16:33:04.446,4,14,1,43,1,43,1,43,1,42,0,0,8,185
2025-12-01 16:33:09.739,4,14,1,43,1,43,1,43,1,42,1,42,9,227
2025-12-01 16:33:15.050,4,14,1,43,1,43,1,43,1,42,1,42,9,227
2025-12-01 16:33:20.338,4,14,1,43,1,43,1,43,1,42,1,42,9,227
2025-12-01 16:33:25.606,2,15,1,43,1,43,1,43,1,42,1,42,7,228
2025-12-01 16:33:30.850,2,15,1,43,1,43,1,43,1,42,1,42,7,228
2025-12-01 16:33:36.178,2,15,1,43,1,43,1,43,1,42,1,42,7,228
2025-12-01 16:33:41.474,1,15,1,43,1,43,1,43,1,42,1,42,6,228
2025-12-01 16:33:46.834,1,15,1,43,1,43,1,43,1,42,1,42,6,228
2025-12-01 16:33:52.114,1,15,1,43,1,43,1,43,1,42,1,42,6,228
2025-12-01 16:33:57.386,1,15,1,43,1,43,1,43,1,42,1,42,6,228
2025-12-01 16:34:02.718,1,15,1,43,1,43,1,43,1,42,1,42,6,228
2025-12-01 16:34:08.012,1,16,1,43,1,43,1,43,1,42,1,42,6,229
2025-12-01 16:34:13.394,1,16,1,43,1,43,1,43,1,42,1,42,6,229
2025-12-01 16:34:18.766,1,16,1,43,1,43,1,43,1,42,1,42,6,229
2025-12-01 16:34:24.042,1,16,1,43,1,43,1,43,1,42,1,42,6,229
2025-12-01 16:34:29.358,1,16,1,43,1,43,1,43,1,42,1,42,6,229
2025-12-01 16:34:34.646,1,16,1,43,1,43,1,43,1,42,1,42,6,229
2025-12-01 16:34:39.913,1,17,1,43,1,43,1,43,1,43,1,42,6,231
2025-12-01 16:34:45.190,1,17,1,43,1,43,1,43,1,43,1,42,6,231
2025-12-01 16:34:50.510,1,17,1,43,1,43,1,43,1,43,1,42,6,231
