timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2026-01-06 11:33:22,10.0.1.0,10.0.0.4,1261.000,1.261
2026-01-06 11:33:27,10.0.1.1,10.0.0.5,871.000,0.871
2026-01-06 11:33:31,10.0.1.2,10.0.0.6,1183.000,1.183
2026-01-06 11:33:34,10.0.1.3,10.0.0.7,1221.000,1.221
2026-01-06 11:33:38,10.0.1.4,10.0.0.8,1539.000,1.539
2026-01-06 11:33:42,10.0.1.5,10.0.0.4,984.000,0.984
2026-01-06 11:33:46,10.0.1.6,10.0.0.5,557.000,0.557
2026-01-06 11:33:49,10.0.1.7,10.0.0.6,1160.000,1.160
2026-01-06 11:33:52,10.0.1.8,10.0.0.7,1144.000,1.144
2026-01-06 11:33:55,10.0.1.9,10.0.0.8,617.000,0.617
2026-01-06 11:33:56,10.0.1.10,10.0.0.4,1057.000,1.057
2026-01-06 11:33:58,10.0.1.11,10.0.0.5,1012.000,1.012
2026-01-06 11:34:02,10.0.1.12,10.0.0.6,474.000,0.474
2026-01-06 11:34:07,10.0.1.13,10.0.0.7,737.000,0.737
2026-01-06 11:34:08,10.0.1.14,10.0.0.8,990.000,0.990
2026-01-06 11:34:11,10.0.1.15,10.0.0.4,1287.000,1.287
2026-01-06 11:34:15,10.0.1.16,10.0.0.5,1424.000,1.424
2026-01-06 11:34:20,10.0.1.17,10.0.0.6,671.000,0.671
2026-01-06 11:34:21,10.0.1.18,10.0.0.7,1206.000,1.206
2026-01-06 11:34:24,10.0.1.19,10.0.0.8,1192.000,1.192
2026-01-06 11:34:29,10.0.1.20,10.0.0.4,1138.000,1.138
2026-01-06 11:34:31,10.0.1.21,10.0.0.5,420.000,0.420
2026-01-06 11:34:36,10.0.1.22,10.0.0.6,1439.000,1.439
2026-01-06 11:34:38,10.0.1.23,10.0.0.7,429.000,0.429
2026-01-06 11:34:41,10.0.1.24,10.0.0.8,1233.000,1.233
2026-01-06 11:34:44,10.0.1.25,10.0.0.4,1038.000,1.038
2026-01-06 11:34:47,10.0.1.26,10.0.0.5,950.000,0.950
2026-01-06 11:34:52,10.0.1.27,10.0.0.6,408.000,0.408
2026-01-06 11:34:57,10.0.1.28,10.0.0.7,26281.000,26.281
2026-01-06 11:34:59,10.0.1.29,10.0.0.8,1264.000,1.264
2026-01-06 11:35:01,10.0.1.30,10.0.0.4,2245.000,2.245
2026-01-06 11:35:03,10.0.1.31,10.0.0.5,414.000,0.414
2026-01-06 11:35:05,10.0.1.32,10.0.0.6,1494.000,1.494
2026-01-06 11:35:08,10.0.1.33,10.0.0.7,520.000,0.520
2026-01-06 11:35:09,10.0.1.34,10.0.0.8,461.000,0.461
2026-01-06 11:35:14,10.0.1.35,10.0.0.4,926.000,0.926
2026-01-06 11:35:20,10.0.1.36,10.0.0.5,826.000,0.826
2026-01-06 11:35:23,10.0.1.37,10.0.0.6,2556.000,2.556
2026-01-06 11:35:27,10.0.1.38,10.0.0.7,1604.000,1.604
2026-01-06 11:35:33,10.0.1.39,10.0.0.8,1192.000,1.192
2026-01-06 11:35:35,10.0.1.40,10.0.0.4,407.000,0.407
2026-01-06 11:35:39,10.0.1.41,10.0.0.5,414.000,0.414
2026-01-06 11:35:43,10.0.1.42,10.0.0.6,358.000,0.358
2026-01-06 11:35:44,10.0.1.43,10.0.0.7,1045.000,1.045
2026-01-06 11:35:48,10.0.1.44,10.0.0.8,592.000,0.592
2026-01-06 11:35:53,10.0.1.45,10.0.0.4,473.000,0.473
2026-01-06 11:35:57,10.0.1.46,10.0.0.5,384.000,0.384
2026-01-06 11:36:00,10.0.1.47,10.0.0.6,524.000,0.524
2026-01-06 11:36:02,10.0.1.48,10.0.0.7,460.000,0.460
2026-01-06 11:36:07,10.0.1.49,10.0.0.8,1214.000,1.214
2026-01-06 11:36:11,10.0.1.50,10.0.0.4,1030.000,1.030
2026-01-06 11:36:12,10.0.1.51,10.0.0.5,394.000,0.394
2026-01-06 11:36:15,10.0.1.52,10.0.0.6,425.000,0.425
2026-01-06 11:36:20,10.0.1.53,10.0.0.7,469.000,0.469
2026-01-06 11:36:22,10.0.1.54,10.0.0.8,368.000,0.368
2026-01-06 11:36:27,10.0.1.55,10.0.0.4,487.000,0.487
2026-01-06 11:36:32,10.0.1.56,10.0.0.5,418.000,0.418
2026-01-06 11:36:37,10.0.1.57,10.0.0.6,464.000,0.464
2026-01-06 11:36:38,10.0.1.58,10.0.0.7,431.000,0.431
2026-01-06 11:36:43,10.0.1.59,10.0.0.8,449.000,0.449
2026-01-06 11:36:48,10.0.1.60,10.0.0.4,18422.000,18.422
2026-01-06 11:36:53,10.0.1.61,10.0.0.5,493.000,0.493
2026-01-06 11:36:59,10.0.1.62,10.0.0.6,1401.000,1.401
2026-01-06 11:37:02,10.0.1.63,10.0.0.7,440.000,0.440
2026-01-06 11:37:03,10.0.1.64,10.0.0.8,378.000,0.378
2026-01-06 11:37:06,10.0.1.65,10.0.0.4,377.000,0.377
2026-01-06 11:37:09,10.0.1.66,10.0.0.5,1397.000,1.397
2026-01-06 11:37:11,10.0.1.67,10.0.0.6,490.000,0.490
2026-01-06 11:37:13,10.0.1.68,10.0.0.7,366.000,0.366
2026-01-06 11:37:19,10.0.1.69,10.0.0.8,535.000,0.535
2026-01-06 11:37:20,10.0.1.70,10.0.0.4,422.000,0.422
2026-01-06 11:37:23,10.0.1.71,10.0.0.5,367.000,0.367
2026-01-06 11:37:25,10.0.1.72,10.0.0.6,374.000,0.374
2026-01-06 11:37:28,10.0.1.73,10.0.0.7,426.000,0.426
2026-01-06 11:37:32,10.0.1.74,10.0.0.8,1064.000,1.064
2026-01-06 11:37:33,10.0.1.75,10.0.0.4,362.000,0.362
2026-01-06 11:37:39,10.0.1.76,10.0.0.5,732.000,0.732
2026-01-06 11:37:42,10.0.1.77,10.0.0.6,359.000,0.359
2026-01-06 11:37:45,10.0.1.78,10.0.0.7,424.000,0.424
2026-01-06 11:37:47,10.0.1.79,10.0.0.8,343.000,0.343
