Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2026-01-04 01:36:51.388,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-04 01:36:57.523,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-04 01:37:03.542,0,0,1,9,0,0,0,0,0,0,0,0,1,9
2026-01-04 01:37:09.542,33,1,1,9,0,0,0,0,0,0,0,0,34,10
2026-01-04 01:37:15.551,33,1,1,9,0,0,0,0,0,0,0,0,34,10
2026-01-04 01:37:21.596,3,2,4,10,0,0,0,0,0,0,0,0,7,12
2026-01-04 01:37:27.605,3,2,4,10,0,0,0,0,0,0,0,0,7,12
2026-01-04 01:37:33.625,3,2,4,10,0,0,0,0,0,0,0,0,7,12
2026-01-04 01:37:39.755,3,2,4,10,0,0,0,0,0,0,0,0,7,12
2026-01-04 01:37:45.791,3,2,4,10,0,0,0,0,0,0,0,0,7,12
2026-01-04 01:37:51.864,3,3,5,9,0,0,0,0,0,0,0,0,8,12
2026-01-04 01:37:57.931,3,3,5,9,0,0,0,0,0,0,0,0,8,12
2026-01-04 01:38:04.124,3,3,5,9,0,0,0,0,0,0,0,0,8,12
2026-01-04 01:38:10.189,24,3,5,10,773,90,0,0,0,0,0,0,802,103
2026-01-04 01:38:16.161,24,3,5,10,773,90,0,0,0,0,0,0,802,103
2026-01-04 01:38:22.153,3,4,2,10,53,9,0,0,0,0,0,0,58,23
2026-01-04 01:38:28.149,3,4,2,10,53,9,0,0,0,0,0,0,58,23
2026-01-04 01:38:34.149,3,4,2,10,53,9,0,0,0,0,0,0,58,23
2026-01-04 01:38:40.117,3,4,1,10,4,9,0,0,0,0,0,0,8,23
2026-01-04 01:38:46.126,3,4,1,10,4,9,0,0,0,0,0,0,8,23
2026-01-04 01:38:52.139,3,5,1,10,6,9,0,0,0,0,0,0,10,24
2026-01-04 01:38:58.115,3,5,1,10,6,9,0,0,0,0,0,0,10,24
2026-01-04 01:39:04.102,3,5,1,10,6,9,0,0,0,0,0,0,10,24
2026-01-04 01:39:10.128,17,6,1,10,2,9,0,0,0,0,0,0,20,25
2026-01-04 01:39:16.194,17,6,1,10,2,9,0,0,0,0,0,0,20,25
2026-01-04 01:39:22.241,2,6,1,10,2,9,1,4,0,0,0,0,6,29
2026-01-04 01:39:28.219,2,6,1,10,2,9,1,4,0,0,0,0,6,29
2026-01-04 01:39:34.262,2,6,1,10,2,9,1,4,0,0,0,0,6,29
2026-01-04 01:39:40.251,2,6,1,10,2,10,1,4,0,0,0,0,6,30
2026-01-04 01:39:46.188,2,6,1,10,2,10,1,4,0,0,0,0,6,30
2026-01-04 01:39:52.224,2,6,1,10,1,10,1,4,0,0,0,0,5,30
2026-01-04 01:39:58.225,2,6,1,10,1,10,1,4,0,0,0,0,5,30
2026-01-04 01:40:04.290,2,6,1,10,1,10,1,4,0,0,0,0,5,30
2026-01-04 01:40:10.447,2,7,1,10,1,10,1,4,0,0,0,0,5,31
2026-01-04 01:40:16.793,2,7,1,10,1,10,1,4,0,0,0,0,5,31
2026-01-04 01:40:23.108,3,7,1,10,1,10,1,4,0,0,0,0,6,31
