timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2025-11-27 15:13:22,10.0.1.0,10.0.0.4,1904.000,1.904
2025-11-27 15:13:24,10.0.1.1,10.0.0.5,2053.000,2.053
2025-11-27 15:13:30,10.0.1.2,10.0.0.4,502.000,0.502
2025-11-27 15:13:42,10.0.1.3,10.0.0.4,832.000,0.832
2025-11-27 15:13:44,10.0.1.4,10.0.0.6,1434.000,1.434
2025-11-27 15:13:46,10.0.1.5,10.0.0.7,915.000,0.915
2025-11-27 15:13:46,10.0.1.6,10.0.0.8,829.000,0.829
2025-11-27 15:13:51,10.0.1.7,10.0.0.4,352.000,0.352
2025-11-27 15:13:52,10.0.1.8,10.0.0.5,324.000,0.324
2025-11-27 15:14:00,10.0.1.9,10.0.0.6,1105.000,1.105
2025-11-27 15:14:09,10.0.1.10,10.0.0.6,331.000,0.331
2025-11-27 15:14:11,10.0.1.11,10.0.0.6,334.000,0.334
2025-11-27 15:14:27,10.0.1.12,10.0.0.8,275.000,0.275
2025-11-27 15:14:27,10.0.1.13,10.0.0.4,404.000,0.404
2025-11-27 15:14:36,10.0.1.14,10.0.0.8,941.000,0.941
2025-11-27 15:14:45,10.0.1.15,10.0.0.6,792.000,0.792
2025-11-27 15:14:48,10.0.1.16,10.0.0.8,679.000,0.679
2025-11-27 15:14:51,10.0.1.17,10.0.0.4,404.000,0.404
2025-11-27 15:15:00,10.0.1.18,10.0.0.7,419.000,0.419
2025-11-27 15:15:10,10.0.1.19,10.0.0.7,356.000,0.356
2025-11-27 15:15:16,10.0.1.20,10.0.0.4,320.000,0.320
2025-11-27 15:15:17,10.0.1.21,10.0.0.5,891.000,0.891
2025-11-27 15:15:17,10.0.1.22,10.0.0.6,927.000,0.927
2025-11-27 15:15:18,10.0.1.23,10.0.0.7,320.000,0.320
2025-11-27 15:15:23,10.0.1.24,10.0.0.4,346.000,0.346
2025-11-27 15:15:25,10.0.1.25,10.0.0.4,288.000,0.288
2025-11-27 15:15:27,10.0.1.26,10.0.0.5,266.000,0.266
2025-11-27 15:15:32,10.0.1.27,10.0.0.8,327.000,0.327
2025-11-27 15:15:33,10.0.1.28,10.0.0.4,255.000,0.255
2025-11-27 15:15:34,10.0.1.29,10.0.0.5,272.000,0.272
2025-11-27 15:15:57,10.0.1.30,10.0.0.7,602.000,0.602
2025-11-27 15:16:01,10.0.1.31,10.0.0.5,276.000,0.276
2025-11-27 15:16:10,10.0.1.32,10.0.0.4,631.000,0.631
2025-11-27 15:16:11,10.0.1.33,10.0.0.4,250.000,0.250
2025-11-27 15:16:13,10.0.1.34,10.0.0.8,974.000,0.974
2025-11-27 15:16:14,10.0.1.35,10.0.0.4,207.000,0.207
2025-11-27 15:16:25,10.0.1.36,10.0.0.4,375.000,0.375
2025-11-27 15:16:30,10.0.1.37,10.0.0.5,376.000,0.376
2025-11-27 15:16:42,10.0.1.38,10.0.0.8,1166.000,1.166
2025-11-27 15:16:44,10.0.1.39,10.0.0.5,1099.000,1.099
2025-11-27 15:16:48,10.0.1.40,10.0.0.8,268.000,0.268
2025-11-27 15:16:53,10.0.1.41,10.0.0.8,875.000,0.875
2025-11-27 15:16:55,10.0.1.42,10.0.0.4,335.000,0.335
2025-11-27 15:17:25,10.0.1.43,10.0.0.4,491.000,0.491
2025-11-27 15:17:26,10.0.1.44,10.0.0.4,1382.000,1.382
2025-11-27 15:17:26,10.0.1.45,10.0.0.5,416.000,0.416
2025-11-27 15:17:34,10.0.1.46,10.0.0.4,397.000,0.397
2025-11-27 15:17:34,10.0.1.47,10.0.0.8,476.000,0.476
2025-11-27 15:18:02,10.0.1.48,10.0.0.4,400.000,0.400
2025-11-27 15:18:20,10.0.1.49,10.0.0.4,1375.000,1.375
2025-11-27 15:18:20,10.0.1.50,10.0.0.4,407.000,0.407
2025-11-27 15:18:26,10.0.1.51,10.0.0.4,1334.000,1.334
2025-11-27 15:18:27,10.0.1.52,10.0.0.5,440.000,0.440
2025-11-27 15:18:28,10.0.1.53,10.0.0.4,962.000,0.962
2025-11-27 15:18:31,10.0.1.54,10.0.0.4,458.000,0.458
2025-11-27 15:18:41,10.0.1.55,10.0.0.4,1221.000,1.221
2025-11-27 15:18:45,10.0.1.56,10.0.0.4,562.000,0.562
2025-11-27 15:18:57,10.0.1.57,10.0.0.5,873.000,0.873
2025-11-27 15:18:59,10.0.1.58,10.0.0.4,319.000,0.319
2025-11-27 15:19:03,10.0.1.59,10.0.0.5,290.000,0.290
2025-11-27 15:19:11,10.0.1.60,10.0.0.4,440.000,0.440
2025-11-27 15:19:18,10.0.1.62,10.0.0.4,290.000,0.290
2025-11-27 15:19:18,10.0.1.61,10.0.0.4,215.000,0.215
2025-11-27 15:19:18,10.0.1.63,10.0.0.5,312.000,0.312
2025-11-27 15:19:29,10.0.1.64,10.0.0.4,650.000,0.650
2025-11-27 15:19:31,10.0.1.65,10.0.0.5,737.000,0.737
2025-11-27 15:19:41,10.0.1.66,10.0.0.5,313.000,0.313
2025-11-27 15:19:42,10.0.1.67,10.0.0.4,277.000,0.277
2025-11-27 15:19:42,10.0.1.68,10.0.0.5,763.000,0.763
2025-11-27 15:19:49,10.0.1.69,10.0.0.4,276.000,0.276
2025-11-27 15:19:52,10.0.1.70,10.0.0.4,594.000,0.594
2025-11-27 15:19:54,10.0.1.71,10.0.0.4,334.000,0.334
2025-11-27 15:19:57,10.0.1.72,10.0.0.5,361.000,0.361
2025-11-27 15:20:01,10.0.1.73,10.0.0.4,296.000,0.296
2025-11-27 15:20:02,10.0.1.74,10.0.0.4,276.000,0.276
2025-11-27 15:20:28,10.0.1.75,10.0.0.5,1328.000,1.328
2025-11-27 15:20:31,10.0.1.76,10.0.0.4,449.000,0.449
2025-11-27 15:20:32,10.0.1.77,10.0.0.5,428.000,0.428
2025-11-27 15:20:34,10.0.1.78,10.0.0.4,443.000,0.443
2025-11-27 15:20:35,10.0.1.79,10.0.0.4,482.000,0.482
2025-11-27 15:20:36,10.0.1.80,10.0.0.5,488.000,0.488
2025-11-27 15:20:37,10.0.1.81,10.0.0.4,539.000,0.539
2025-11-27 15:20:47,10.0.1.82,10.0.0.4,295.000,0.295
2025-11-27 15:20:48,10.0.1.83,10.0.0.4,343.000,0.343
2025-11-27 15:20:49,10.0.1.84,10.0.0.4,370.000,0.370
2025-11-27 15:21:03,10.0.1.85,10.0.0.4,256.000,0.256
2025-11-27 15:21:06,10.0.1.86,10.0.0.4,305.000,0.305
2025-11-27 15:21:14,10.0.1.87,10.0.0.4,294.000,0.294
2025-11-27 15:21:15,10.0.1.88,10.0.0.4,931.000,0.931
2025-11-27 15:21:18,10.0.1.89,10.0.0.4,876.000,0.876
2025-11-27 15:21:24,10.0.1.90,10.0.0.5,709.000,0.709
2025-11-27 15:21:45,10.0.1.91,10.0.0.4,289.000,0.289
2025-11-27 15:21:48,10.0.1.92,10.0.0.4,346.000,0.346
2025-11-27 15:21:57,10.0.1.93,10.0.0.4,288.000,0.288
2025-11-27 15:21:58,10.0.1.94,10.0.0.4,268.000,0.268
2025-11-27 15:22:01,10.0.1.95,10.0.0.4,288.000,0.288
2025-11-27 15:22:03,10.0.1.96,10.0.0.5,295.000,0.295
2025-11-27 15:22:06,10.0.1.97,10.0.0.4,487.000,0.487
2025-11-27 15:22:10,10.0.1.98,10.0.0.5,399.000,0.399
2025-11-27 15:22:46,10.0.1.99,10.0.0.5,245.000,0.245
