timestamp,gnb_ip,amf_ip,latency_us,latency_ms
2026-01-03 07:55:15,10.0.1.0,10.0.0.4,714.000,0.714
2026-01-03 07:55:20,10.0.1.1,10.0.0.4,556.000,0.556
2026-01-03 07:55:23,10.0.1.2,10.0.0.4,519.000,0.519
2026-01-03 07:55:26,10.0.1.3,10.0.0.4,514.000,0.514
2026-01-03 07:55:31,10.0.1.4,10.0.0.4,807.000,0.807
2026-01-03 07:55:35,10.0.1.5,10.0.0.4,1147.000,1.147
2026-01-03 07:55:38,10.0.1.6,10.0.0.4,1682.000,1.682
2026-01-03 07:55:45,10.0.1.8,10.0.0.4,439.000,0.439
2026-01-03 07:55:47,10.0.1.7,10.0.0.4,191421.000,191.421
2026-01-03 07:55:50,10.0.1.11,10.0.0.4,482.000,0.482
2026-01-03 07:55:53,10.0.1.10,10.0.0.5,2778135.000,2778.135
2026-01-03 07:55:53,10.0.1.12,10.0.0.5,499.000,0.499
2026-01-03 07:55:57,10.0.1.9,10.0.0.5,3388844.000,3388.844
2026-01-03 07:55:59,10.0.1.13,10.0.0.5,697.000,0.697
2026-01-03 07:56:00,10.0.1.14,10.0.0.5,552.000,0.552
2026-01-03 07:56:03,10.0.1.15,10.0.0.5,1086.000,1.086
2026-01-03 07:56:06,10.0.1.16,10.0.0.5,441.000,0.441
2026-01-03 07:56:13,10.0.1.18,10.0.0.5,464.000,0.464
2026-01-03 07:56:17,10.0.1.17,10.0.0.5,2418923.000,2418.923
2026-01-03 07:56:20,10.0.1.20,10.0.0.5,432.000,0.432
2026-01-03 07:56:25,10.0.1.19,10.0.0.6,2559071.000,2559.071
2026-01-03 07:56:27,10.0.1.21,10.0.0.6,5001488.000,5001.488
2026-01-03 07:56:27,10.0.1.22,10.0.0.6,523.000,0.523
2026-01-03 07:56:29,10.0.1.23,10.0.0.6,439.000,0.439
2026-01-03 07:56:32,10.0.1.24,10.0.0.6,1150.000,1.150
2026-01-03 07:56:35,10.0.1.25,10.0.0.6,753.000,0.753
2026-01-03 07:56:37,10.0.1.26,10.0.0.6,554.000,0.554
2026-01-03 07:56:47,10.0.1.28,10.0.0.6,893.000,0.893
2026-01-03 07:56:49,10.0.1.29,10.0.0.6,867.000,0.867
2026-01-03 07:56:53,10.0.1.27,10.0.0.6,1830414.000,1830.414
2026-01-03 07:56:55,10.0.1.32,10.0.0.7,345.000,0.345
2026-01-03 07:56:56,10.0.1.30,10.0.0.7,588267.000,588.267
2026-01-03 07:56:58,10.0.1.33,10.0.0.7,549.000,0.549
2026-01-03 07:56:58,10.0.1.31,10.0.0.7,604181.000,604.181
2026-01-03 07:56:59,10.0.1.34,10.0.0.7,796.000,0.796
2026-01-03 07:57:04,10.0.1.35,10.0.0.7,741.000,0.741
2026-01-03 07:57:09,10.0.1.36,10.0.0.7,932.000,0.932
2026-01-03 07:57:16,10.0.1.38,10.0.0.7,420.000,0.420
2026-01-03 07:57:22,10.0.1.39,10.0.0.7,418.000,0.418
2026-01-03 07:57:24,10.0.1.40,10.0.0.7,367.000,0.367
2026-01-03 07:57:28,10.0.1.37,10.0.0.8,3915003.000,3915.003
2026-01-03 07:57:28,10.0.1.41,10.0.0.8,861.000,0.861
2026-01-03 07:57:31,10.0.1.42,10.0.0.8,1428.000,1.428
2026-01-03 07:57:32,10.0.1.43,10.0.0.8,851.000,0.851
2026-01-03 07:57:37,10.0.1.44,10.0.0.8,458.000,0.458
2026-01-03 07:57:42,10.0.1.45,10.0.0.8,494.000,0.494
2026-01-03 07:57:45,10.0.1.46,10.0.0.8,381.000,0.381
2026-01-03 07:57:48,10.0.1.47,10.0.0.8,806.000,0.806
2026-01-03 07:57:50,10.0.1.48,10.0.0.8,364.000,0.364
2026-01-03 07:57:55,10.0.1.49,10.0.0.8,649.000,0.649
