Timestamp,LB-CPU(m),LB-MEM(Mi),amf-1-CPU(m),amf-1-MEM(Mi),amf-2-CPU(m),amf-2-MEM(Mi),amf-3-CPU(m),amf-3-MEM(Mi),amf-4-CPU(m),amf-4-MEM(Mi),amf-5-CPU(m),amf-5-MEM(Mi),TOTAL-AMF-CPU,TOTAL-AMF-MEM
2025-11-30 16:08:16.664,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:08:22.644,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:08:28.623,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:08:34.637,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:08:40.637,1,1,1,9,0,0,0,0,0,0,0,0,2,10
2025-11-30 16:08:46.598,1,1,1,9,0,0,0,0,0,0,0,0,2,10
2025-11-30 16:08:52.602,1,1,1,9,0,0,0,0,0,0,0,0,2,10
2025-11-30 16:08:58.585,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:04.589,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:10.564,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:16.535,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:22.527,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:28.507,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:34.517,0,1,1,9,0,0,0,0,0,0,0,0,1,10
2025-11-30 16:09:40.487,1,1,3,10,0,0,0,0,0,0,0,0,4,11
2025-11-30 16:09:46.472,1,1,3,10,0,0,0,0,0,0,0,0,4,11
2025-11-30 16:09:52.462,1,1,3,10,0,0,0,0,0,0,0,0,4,11
2025-11-30 16:09:58.429,4,2,5,10,0,0,0,0,0,0,0,0,9,12
2025-11-30 16:10:04.429,4,2,5,10,0,0,0,0,0,0,0,0,9,12
2025-11-30 16:10:10.425,4,3,5,10,0,0,0,0,0,0,0,0,9,13
2025-11-30 16:10:16.410,4,3,5,10,0,0,0,0,0,0,0,0,9,13
2025-11-30 16:10:22.420,4,3,5,10,0,0,0,0,0,0,0,0,9,13
2025-11-30 16:10:28.432,4,3,6,11,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:10:34.426,4,3,6,11,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:10:40.413,4,3,6,11,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:10:46.395,4,3,6,11,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:10:52.379,4,3,6,11,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:10:58.335,4,4,6,10,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:11:04.335,4,4,6,10,0,0,0,0,0,0,0,0,10,14
2025-11-30 16:11:10.323,3,4,6,11,0,0,0,0,0,0,0,0,9,15
2025-11-30 16:11:16.332,3,4,6,11,0,0,0,0,0,0,0,0,9,15
2025-11-30 16:11:22.302,3,4,6,11,0,0,0,0,0,0,0,0,9,15
2025-11-30 16:11:28.278,5,5,7,11,0,0,0,0,0,0,0,0,12,16
2025-11-30 16:11:34.269,5,5,7,11,0,0,0,0,0,0,0,0,12,16
2025-11-30 16:11:40.265,3,5,7,11,0,0,0,0,0,0,0,0,10,16
2025-11-30 16:11:46.255,3,5,7,11,0,0,0,0,0,0,0,0,10,16
2025-11-30 16:11:52.263,3,5,7,11,0,0,0,0,0,0,0,0,10,16
2025-11-30 16:11:58.260,4,6,5,11,0,0,0,0,0,0,0,0,9,17
2025-11-30 16:12:04.256,4,6,5,11,0,0,0,0,0,0,0,0,9,17
2025-11-30 16:12:10.256,4,6,6,11,0,0,0,0,0,0,0,0,10,17
2025-11-30 16:12:16.245,4,6,6,11,0,0,0,0,0,0,0,0,10,17
2025-11-30 16:12:22.252,4,6,6,11,0,0,0,0,0,0,0,0,10,17
2025-11-30 16:12:28.244,4,7,6,11,0,0,0,0,0,0,0,0,10,18
